"Codigo";"UF";"Municipio";"ValMedio";"Q2";"Mediana";"Q3";"Classe"
3145372;"MG";"Novorizonte";288;127;227;375;"Até 5 mil"
3533700;"SP";"Ocauçu";504;250;390;583;"Até 5 mil"
3145406;"MG";"Olaria";394;172;306;510;"Até 5 mil"
3533809;"SP";"Óleo";543;250;410;643;"Até 5 mil"
2207108;"PI";"Olho D'Água do Piauí";235;70;148;278;"Até 5 mil"
2705903;"AL";"Olho d'Água Grande";153;33;85;200;"Até 5 mil"
2408409;"RN";"Olho-d'Água do Borges";268;102;200;340;"Até 5 mil"
3145505;"MG";"Olímpio Noronha";404;187;309;510;"Até 5 mil"
2510501;"PB";"Olivedos";232;73;170;261;"Até 5 mil"
1715507;"TO";"Oliveira de Fátima";389;128;241;505;"Até 5 mil"
3145703;"MG";"Oliveira Fortes";362;157;255;445;"Até 5 mil"
3145802;"MG";"Onça de Pitangui";388;170;283;510;"Até 5 mil"
3534005;"SP";"Onda Verde";550;296;460;660;"Até 5 mil"
3145851;"MG";"Oratórios";442;171;300;491;"Até 5 mil"
3534500;"SP";"Oscar Bressane";580;255;437;663;"Até 5 mil"
4117404;"PR";"Ourizona";589;300;477;650;"Até 5 mil"
2408508;"RN";"Ouro Branco";318;130;240;406;"Até 5 mil"
2510600;"PB";"Ouro Velho";289;103;204;370;"Até 5 mil"
4211850;"SC";"Ouro Verde";539;187;350;655;"Até 5 mil"
5215405;"GO";"Ouro Verde de Goiás";476;200;333;510;"Até 5 mil"
2207306;"PI";"Paes Landim";222;69;155;263;"Até 5 mil"
4211876;"SC";"Paial";577;250;443;655;"Até 5 mil"
4313607;"RS";"Paim Filho";557;250;425;638;"Até 5 mil"
3146404;"MG";"Paineiras";515;250;394;545;"Até 5 mil"
4211892;"SC";"Painel";455;170;300;510;"Até 5 mil"
3146602;"MG";"Paiva";453;193;328;510;"Até 5 mil"
2207355;"PI";"Pajeú do Piauí";234;45;136;318;"Até 5 mil"
5215652;"GO";"Palestina de Goiás";484;250;375;510;"Até 5 mil"
