"Codigo";"UF";"Municipio";"Total";"Ate70R$";"Ate1/4";"Ate1/2";"Ate60%";"Classe"
2505303;"PB";"Curral Velho";855;29,01;47,25;70,88;65,61;"Até 5 mil"
2203255;"PI";"Curralinhos";471;43,52;66,88;88,96;85,77;"Até 5 mil"
5103437;"MT";"Curvelândia";1632;3,37;14,09;41,91;32,6;"Até 5 mil"
1600212;"AP";"Cutias";1140;22,28;49,21;79,74;73,95;"Até 5 mil"
5206701;"GO";"Damianópolis";711;23,77;38,68;64,84;57,38;"Até 5 mil"
2505352;"PB";"Damião";2342;35,1;59,31;82,02;76,9;"Até 5 mil"
5206800;"GO";"Damolândia";322;5,59;15,84;43,17;34,16;"Até 5 mil"
4306304;"RS";"David Canabarro";239;NA;1,67;18,41;15,06;"Até 5 mil"
5206909;"GO";"Davinópolis";606;0,66;3,63;23,1;17,66;"Até 5 mil"
4306320;"RS";"Derrubadas";331;24,17;35,05;54,68;51,66;"Até 5 mil"
3121308;"MG";"Descoberto";133;NA;24,06;65,41;53,38;"Até 5 mil"
3121506;"MG";"Desterro do Melo";1346;13,52;29,94;64,34;54,75;"Até 5 mil"
4306353;"RS";"Dezesseis de Novembro";40;5;27,5;67,5;67,5;"Até 5 mil"
4107124;"PR";"Diamante do Sul";1905;14,7;33,18;66,51;57,11;"Até 5 mil"
4306379;"RS";"Dilermando de Aguiar";348;10,92;33,91;53,45;46,55;"Até 5 mil"
3121704;"MG";"Diogo de Vasconcelos";1570;15,16;31,21;65,73;55,48;"Até 5 mil"
5207105;"GO";"Diorama";819;2,81;9,65;33,58;25,64;"Até 5 mil"
3513850;"SP";"Dirce Reis";254;NA;3,15;30,71;25,59;"Até 5 mil"
2802007;"SE";"Divina Pastora";207;11,59;43,96;81,16;76,81;"Até 5 mil"
3121902;"MG";"Divinésia";796;3,02;20,35;49,5;39,7;"Até 5 mil"
3122108;"MG";"Divino das Laranjeiras";547;4,2;19,01;56,86;47,71;"Até 5 mil"
3201803;"ES";"Divino de São Lourenço";1965;17,56;43,92;73,03;66,06;"Até 5 mil"
5208301;"GO";"Divinópolis de Goiás";571;15,59;29,6;65,5;49,21;"Até 5 mil"
4306429;"RS";"Dois Irmãos das Missões";264;6,44;24,24;50;43,56;"Até 5 mil"
4306452;"RS";"Dois Lajeados";281;NA;8,54;22,42;17,79;"Até 5 mil"
3514205;"SP";"Dolcinópolis";122;NA;8,2;22,13;15,57;"Até 5 mil"
3122470;"MG";"Dom Bosco";883;5,89;21,29;51,98;43,83;"Até 5 mil"
3122603;"MG";"Dom Joaquim";1189;12,78;36;70,98;60,81;"Até 5 mil"
2910206;"BA";"Dom Macedo Costa";1600;18,31;39,75;68,75;63,31;"Até 5 mil"
4306551;"RS";"Dom Pedro de Alcântara";13;NA;30,77;30,77;30,77;"Até 5 mil"
3122801;"MG";"Dom Viçoso";534;5,43;26,22;61,42;53,37;"Até 5 mil"
2203420;"PI";"Domingos Mourão";1612;43,18;62,78;84,99;77,67;"Até 5 mil"
4205100;"SC";"Dona Emma";481;3,33;7,07;26,61;21,83;"Até 5 mil"
4306700;"RS";"Dona Francisca";274;10,58;26,64;53,65;47,45;"Até 5 mil"
3123304;"MG";"Dores do Turvo";2096;7,68;32,25;65,55;55,82;"Até 5 mil"
3123403;"MG";"Doresópolis";154;NA;9,09;46,75;36,36;"Até 5 mil"
3123502;"MG";"Douradoquara";408;1,96;7,35;22,06;18,87;"Até 5 mil"
4205159;"SC";"Doutor Pedrinho";274;2,92;11,31;18,98;15,69;"Até 5 mil"
4306759;"RS";"Doutor Ricardo";242;1,65;8,26;28,51;25,21;"Até 5 mil"
2505808;"PB";"Duas Estradas";702;31,48;49,57;77,35;70,09;"Até 5 mil"
1707306;"TO";"Dueré";1381;2,68;19,04;55,47;40,19;"Até 5 mil"
5207352;"GO";"Edealina";984;NA;5,69;24,49;17,78;"Até 5 mil"
2203602;"PI";"Eliseu Martins";632;42,09;60,44;85,44;75,16;"Até 5 mil"
3514924;"SP";"Elisiário";NA;NA;NA;NA;NA;"Até 5 mil"
2505907;"PB";"Emas";704;21,02;50,43;84,23;80,4;"Até 5 mil"
3514957;"SP";"Embaúba";327;NA;5,2;25,38;20,18;"Até 5 mil"
3515129;"SP";"Emilianópolis";359;NA;9,75;32,87;26,46;"Até 5 mil"
4306924;"RS";"Engenho Velho";27;55,56;92,59;92,59;92,59;"Até 5 mil"
4205175;"SC";"Entre Rios";1765;11,22;31,33;60,91;52,29;"Até 5 mil"
4107538;"PR";"Entre Rios do Oeste";55;NA;NA;7,27;7,27;"Até 5 mil"
4306957;"RS";"Entre Rios do Sul";67;5,97;31,34;35,82;35,82;"Até 5 mil"
4306973;"RS";"Erebango";461;7,16;13,88;32,1;25,81;"Até 5 mil"
4205191;"SC";"Ermo";25;NA;40;56;48;"Até 5 mil"
4307054;"RS";"Ernestina";250;1,2;7,2;40,8;30;"Até 5 mil"
4205209;"SC";"Erval Velho";449;1,34;7,35;26,95;16,26;"Até 5 mil"
4307401;"RS";"Esmeralda";229;7,86;14,41;46,72;44,1;"Até 5 mil"
4307450;"RS";"Esperança do Sul";781;15,49;26,89;49,17;44,05;"Até 5 mil"
4107520;"PR";"Esperança Nova";334;NA;4,49;26,05;17,07;"Até 5 mil"
4107546;"PR";"Espigão Alto do Iguaçu";2049;21,52;35,92;59,98;52,56;"Até 5 mil"
3124401;"MG";"Espírito Santo do Dourado";1450;3,59;14,28;38,55;30,55;"Até 5 mil"
3515194;"SP";"Espírito Santo do Turvo";268;NA;4,48;35,07;28,36;"Até 5 mil"
3124609;"MG";"Estrela Dalva";398;6,03;20,6;54,52;46,23;"Até 5 mil"
3124708;"MG";"Estrela do Indaiá";295;NA;13,22;53,9;35,25;"Até 5 mil"
3515301;"SP";"Estrela do Norte";299;NA;9,03;41,14;33,78;"Até 5 mil"
5207501;"GO";"Estrela do Norte";303;1,98;4,95;32,67;25,08;"Até 5 mil"
4307815;"RS";"Estrela Velha";418;17,46;30,38;51,67;48,56;"Até 5 mil"
4307831;"RS";"Eugênio de Castro";322;3,11;13,35;38,2;28,26;"Até 5 mil"
3125002;"MG";"Ewbank da Câmara";127;14,17;27,56;64,57;55,91;"Até 5 mil"
4307864;"RS";"Fagundes Varela";112;NA;NA;23,21;11,61;"Até 5 mil"
3125200;"MG";"Fama";255;5,1;23,14;48,24;38,43;"Até 5 mil"
3125309;"MG";"Faria Lemos";741;11,88;36,17;67,21;60,19;"Até 5 mil"
4107553;"PR";"Farol";826;3,75;14,41;39,83;33,17;"Até 5 mil"
1707553;"TO";"Fátima";527;9,11;29,22;64,71;54,84;"Até 5 mil"
4308052;"RS";"Faxinalzinho";151;8,61;16,56;42,38;33,77;"Até 5 mil"
4308078;"RS";"Fazenda Vilanova";43;11,63;11,63;37,21;16,28;"Até 5 mil"
2702702;"AL";"Feliz Deserto";299;28,76;51,17;85,95;80,6;"Até 5 mil"
4107702;"PR";"Fênix";537;3,91;12,48;46,18;36,31;"Até 5 mil"
3125804;"MG";"Fernandes Tourinho";952;4,41;23,63;57,77;49,05;"Até 5 mil"
2605459;"PE";"Fernando de Noronha";NA;NA;NA;NA;NA;"Até 5 mil"
2403756;"RN";"Fernando Pedroza";327;31,8;51,07;78,59;73,39;"Até 5 mil"
3515657;"SP";"Fernão";108;6,48;6,48;29,63;25,93;"Até 5 mil"
5003900;"MS";"Figueirão";1213;0,99;5,28;36,27;27,21;"Até 5 mil"
5103809;"MT";"Figueirópolis D'Oeste";1465;1,91;8,26;40,07;30,17;"Até 5 mil"
4107850;"PR";"Flor da Serra do Sul";2253;10,25;25,08;51,93;43,5;"Até 5 mil"
4205357;"SC";"Flor do Sertão";146;3,42;6,85;39,04;39,04;"Até 5 mil"
3515806;"SP";"Flora Rica";3;NA;NA;NA;0;"Até 5 mil"
3515905;"SP";"Floreal";267;NA;5,99;27,72;25,09;"Até 5 mil"
2203800;"PI";"Flores do Piauí";1039;40,04;60,15;84,89;79,5;"Até 5 mil"
2203859;"PI";"Floresta do Piauí";783;35,25;48,66;73,44;65,39;"Até 5 mil"
4308250;"RS";"Floriano Peixoto";389;2,57;7,71;24,68;18,77;"Até 5 mil"
4108106;"PR";"Flórida";138;NA;12,32;50;36,23;"Até 5 mil"
3516101;"SP";"Florínia";121;NA;9,09;39,67;33,06;"Até 5 mil"
4205431;"SC";"Formosa do Sul";143;6,29;10,49;27,97;23,08;"Até 5 mil"
5208103;"GO";"Formoso";1007;5,66;24,43;55,41;47,77;"Até 5 mil"
4308433;"RS";"Forquetinha";300;4,67;12;31;20,33;"Até 5 mil"
3126307;"MG";"Fortaleza de Minas";130;NA;16,15;51,54;36,15;"Até 5 mil"
1708254;"TO";"Fortaleza do Tabocão";288;15,28;36,81;68,75;60,76;"Até 5 mil"
4308458;"RS";"Fortaleza dos Valos";522;1,72;8,24;28,74;17,05;"Até 5 mil"
3126406;"MG";"Fortuna de Minas";312;NA;15,71;48,72;39,1;"Até 5 mil"
2204105;"PI";"Francisco Ayres";905;38,78;55,25;76,46;70,17;"Até 5 mil"
2403905;"RN";"Francisco Dantas";661;33,43;44,93;75,79;67,78;"Até 5 mil"
3126604;"MG";"Francisco Dumont";1532;16,78;37,99;66,25;59,14;"Até 5 mil"
2204154;"PI";"Francisco Macedo";1590;32,89;47,48;73,02;65,72;"Até 5 mil"
3126950;"MG";"Frei Lagonegro";2253;26,9;47,89;75,28;68,66;"Até 5 mil"
2506202;"PB";"Frei Martinho";659;21,7;40,21;70,56;62,82;"Até 5 mil"
4205555;"SC";"Frei Rogério";687;8,15;29,55;51,53;45,85;"Até 5 mil"
3127057;"MG";"Fronteira dos Vales";1224;24,59;44,77;75,41;68,55;"Até 5 mil"
2404002;"RN";"Frutuoso Gomes";739;33,96;51,01;75,91;69,82;"Até 5 mil"
3127206;"MG";"Funilândia";385;1,56;16,36;59,48;50,65;"Até 5 mil"
3516507;"SP";"Gabriel Monteiro";335;0,9;3,28;23,28;18,21;"Até 5 mil"
2404101;"RN";"Galinhos";63;44,44;66,67;85,71;82,54;"Até 5 mil"
4205605;"SC";"Galvão";944;2,97;8,37;30,19;22,03;"Até 5 mil"
5208152;"GO";"Gameleira de Goiás";1688;0,77;8,89;35,13;30,39;"Até 5 mil"
4308656;"RS";"Garruchos";366;10,11;18,58;53,83;45,36;"Até 5 mil"
3516804;"SP";"Gastão Vidigal";138;NA;NA;28,26;11,59;"Até 5 mil"
2911253;"BA";"Gavião";1520;14,08;40,13;75,2;66,58;"Até 5 mil"
3516853;"SP";"Gavião Peixoto";250;NA;18;34,8;27,2;"Até 5 mil"
2802502;"SE";"General Maynard";176;44,32;59,66;79,55;73,86;"Até 5 mil"
4308854;"RS";"Gentil";105;NA;NA;25,71;25,71;"Até 5 mil"
3127354;"MG";"Glaucilândia";816;7,11;29,66;63,36;53,68;"Até 5 mil"
3517109;"SP";"Glicério";556;NA;6,12;32,37;22,12;"Até 5 mil"
5103957;"MT";"Glória D'Oeste";998;0,3;4,61;38,68;24,65;"Até 5 mil"
4108551;"PR";"Godoy Moreira";832;10,34;30,41;59,98;55,17;"Até 5 mil"
3127370;"MG";"Goiabeira";501;8,38;28,94;59,88;47,7;"Até 5 mil"
3127388;"MG";"Goianá";309;3,56;19,74;60,52;46,93;"Até 5 mil"
1708304;"TO";"Goianorte";1787;18,75;40,18;74,59;67,82;"Até 5 mil"
3127404;"MG";"Gonçalves";65;NA;13,85;38,46;38,46;"Até 5 mil"
5209150;"GO";"Gouvelândia";981;0,41;6,32;45,36;29,66;"Até 5 mil"
4309126;"RS";"Gramado dos Loureiros";23;NA;17,39;60,87;52,17;"Até 5 mil"
4309159;"RS";"Gramado Xavier";1962;9,68;24,92;56,17;48,88;"Até 5 mil"
2304806;"CE";"Granjeiro";1300;42;65,31;85,69;81,23;"Até 5 mil"
3127909;"MG";"Grupiara";191;1,57;3,66;21,99;18,85;"Até 5 mil"
4309258;"RS";"Guabiju";4;NA;NA;NA;0;"Até 5 mil"
4109005;"PR";"Guapirama";478;NA;11,51;39,75;29,5;"Até 5 mil"
4109104;"PR";"Guaporema";447;NA;5,59;29,75;24,61;"Até 5 mil"
3128253;"MG";"Guaraciama";285;17,54;41,05;68,42;64,21;"Até 5 mil"
5209291;"GO";"Guaraíta";868;7,14;16,47;49,65;39,52;"Até 5 mil"
2305100;"CE";"Guaramiranga";462;17,75;44,37;78,14;69,91;"Até 5 mil"
5209408;"GO";"Guarani de Goiás";1389;19,65;37,72;67,53;60,19;"Até 5 mil"
3518008;"SP";"Guarani d'Oeste";142;NA;13,38;44,37;36,62;"Até 5 mil"
3128501;"MG";"Guarará";197;NA;17,26;51,27;45,69;"Até 5 mil"
2204550;"PI";"Guaribas";1705;58,89;74,43;92,2;88,5;"Até 5 mil"
5209457;"GO";"Guarinos";875;8,46;15,77;51,77;43,31;"Até 5 mil"
4206603;"SC";"Guarujá do Sul";589;3,23;9,34;33,96;25,47;"Até 5 mil"
4206652;"SC";"Guatambú";1973;2,33;9,73;27,42;21,34;"Até 5 mil"
2506509;"PB";"Gurjão";655;19,08;36,95;68,55;61,53;"Até 5 mil"
3518909;"SP";"Guzolândia";637;0,94;3,3;29,36;21,98;"Até 5 mil"
4309555;"RS";"Harmonia";14;NA;NA;NA;0;"Até 5 mil"
5209606;"GO";"Heitoraí";852;1,76;10,68;46,01;29,58;"Até 5 mil"
4309571;"RS";"Herveiras";1227;10,27;26,41;50,2;46,45;"Até 5 mil"
5209804;"GO";"Hidrolina";764;1,18;19,63;51,7;39,92;"Até 5 mil"
2204600;"PI";"Hugo Napoleão";383;51,7;67,89;85,64;78,07;"Até 5 mil"
4309704;"RS";"Humaitá";340;0,88;6,18;20;16,18;"Até 5 mil"
4309753;"RS";"Ibarama";875;16,8;29,71;52,8;48,91;"Até 5 mil"
4309803;"RS";"Ibiaçá";363;0,83;6,34;21,21;15,98;"Até 5 mil"
4206751;"SC";"Ibiam";431;1,86;15,31;38,52;33,18;"Até 5 mil"
4206801;"SC";"Ibicaré";398;0,5;6,53;22,86;20,35;"Até 5 mil"
2912608;"BA";"Ibiquera";1644;50,18;68,73;87,47;82,54;"Até 5 mil"
4309951;"RS";"Ibirapuitã";393;6,87;19,08;43,51;35,37;"Até 5 mil"
3129905;"MG";"Ibitiúra de Minas";266;1,13;13,16;46,99;40,23;"Até 5 mil"
3130002;"MG";"Ibituruna";134;NA;20,15;49,25;36,57;"Até 5 mil"
4110003;"PR";"Iguaraçu";334;NA;6,89;29,04;21,56;"Até 5 mil"
4110052;"PR";"Iguatu";256;6,64;14,06;45,31;36,72;"Até 5 mil"
4310306;"RS";"Ilópolis";402;5,72;12,69;30,85;20,15;"Até 5 mil"
4310363;"RS";"Imigrante";65;NA;3,08;23,08;23,08;"Até 5 mil"
4110300;"PR";"Inajá";210;NA;4,76;38,1;26,67;"Até 5 mil"
3520608;"SP";"Indiana";353;NA;11,9;36,83;29,18;"Até 5 mil"
4110409;"PR";"Indianópolis";415;0,96;8,19;26,75;22,17;"Até 5 mil"
3520707;"SP";"Indiaporã";175;NA;8;26,29;18,29;"Até 5 mil"
5104500;"MT";"Indiavaí";518;5,98;22,01;60,42;47,1;"Até 5 mil"
3130804;"MG";"Ingaí";605;NA;6,61;33,55;25,95;"Até 5 mil"
2607109;"PE";"Ingazeira";2069;32,82;49,69;76,85;69,89;"Até 5 mil"
4310413;"RS";"Inhacorá";54;1,85;18,52;50;37,04;"Até 5 mil"
3520806;"SP";"Inúbia Paulista";113;3,54;7,08;36,28;36,28;"Até 5 mil"
4207577;"SC";"Iomerê";23;NA;8,7;8,7;8,7;"Até 5 mil"
3131406;"MG";"Ipiaçu";260;NA;5;21,54;12,31;"Até 5 mil"
3521150;"SP";"Ipiguá";279;NA;1,43;12,19;9,32;"Até 5 mil"
4207601;"SC";"Ipira";400;8;21,5;45,5;39,75;"Até 5 mil"
5210158;"GO";"Ipiranga de Goiás";1065;1,13;15,59;41,69;31,17;"Até 5 mil"
4310462;"RS";"Ipiranga do Sul";206;3,88;7,28;12,62;10,68;"Até 5 mil"
3521200;"SP";"Iporanga";696;29,17;53,59;78,88;74,43;"Até 5 mil"
2404804;"RN";"Ipueira";165;6,06;19,39;45,45;38,18;"Até 5 mil"
1709807;"TO";"Ipueiras";215;24,19;41,86;66,05;60,93;"Até 5 mil"
4110656;"PR";"Iracema do Oeste";502;1,79;8,76;34,46;29,68;"Até 5 mil"
4207759;"SC";"Iraceminha";1207;6,63;12,51;34,96;26,59;"Até 5 mil"
4207858;"SC";"Irati";273;6,23;22,71;46,15;38,46;"Até 5 mil"
5210307;"GO";"Israelândia";662;1,21;7,25;39,27;29,15;"Até 5 mil"
2803104;"SE";"Itabi";300;42,33;65;87,33;81,67;"Até 5 mil"
3132008;"MG";"Itacambira";2663;22,19;41,16;64,03;56,67;"Até 5 mil"
2607406;"PE";"Itacuruba";371;23,99;40,16;74,12;70,35;"Até 5 mil"
4310553;"RS";"Itacurubi";585;26,67;43,25;69,06;62,22;"Até 5 mil"
4110904;"PR";"Itaguajé";856;1,75;12,15;39,14;32,71;"Até 5 mil"
5210562;"GO";"Itaguari";92;4,35;17,39;41,3;26,09;"Até 5 mil"
3522000;"SP";"Itaju";6;NA;NA;NA;0;"Até 5 mil"
3132602;"MG";"Itamarati de Minas";485;0,41;6,8;37,11;26,19;"Até 5 mil"
3132800;"MG";"Itambé do Mato Dentro";896;6,47;21,09;54,69;45,42;"Até 5 mil"
3522158;"SP";"Itaóca";249;33,33;53,01;79,92;76,31;"Até 5 mil"
3522653;"SP";"Itapirapuã Paulista";419;24,11;45,82;77,57;73,75;"Até 5 mil"
1710904;"TO";"Itapiratins";1684;23,46;43,47;70,78;64,67;"Até 5 mil"
1711100;"TO";"Itaporã do Tocantins";876;7,08;21,58;60,96;46,8;"Até 5 mil"
4310579;"RS";"Itapuca";1107;5,15;17,71;40,92;35,59;"Até 5 mil"
3523008;"SP";"Itapura";476;4,62;11,97;48,53;38,87;"Até 5 mil"
4310652;"RS";"Itati";148;10,14;29,05;60,14;50,68;"Até 5 mil"
4310702;"RS";"Itatiba do Sul";937;13,66;31,27;62,22;54,54;"Até 5 mil"
5104559;"MT";"Itaúba";752;1,33;6,91;34,04;27,66;"Até 5 mil"
1600253;"AP";"Itaubal";1537;32,4;60,51;83,86;78,2;"Até 5 mil"
4111308;"PR";"Itaúna do Sul";354;1,13;7,91;27,97;20,9;"Até 5 mil"
3134509;"MG";"Itutinga";904;2,99;15,27;31,86;27,21;"Até 5 mil"
4111605;"PR";"Ivatuba";85;NA;9,41;31,76;31,76;"Até 5 mil"
5211602;"GO";"Ivolândia";1134;1,06;6,44;41,45;25,93;"Até 5 mil"
4310751;"RS";"Ivorá";40;15;37,5;45;45;"Até 5 mil"
4208609;"SC";"Jaborá";1453;2,34;7,43;26,29;20,23;"Até 5 mil"
4111704;"PR";"Jaboti";865;1,97;17,92;54,22;40;"Até 5 mil"
4310850;"RS";"Jaboticaba";693;24,82;34,49;62,05;54,83;"Até 5 mil"
4310876;"RS";"Jacuizinho";685;15,47;30,51;52,26;43,5;"Até 5 mil"
4310900;"RS";"Jacutinga";415;3,86;9,16;24,82;19,04;"Até 5 mil"
3135001;"MG";"Jaguaraçu";137;2,92;20,44;64,96;55,47;"Até 5 mil"
3135308;"MG";"Japaraíba";599;1,17;5,01;26,21;19,87;"Até 5 mil"
4112306;"PR";"Japira";778;3,21;14,91;48,71;40,87;"Até 5 mil"
4311122;"RS";"Jaquirana";577;7,28;27,56;59,27;50,09;"Até 5 mil"
2405504;"RN";"Jardim de Angicos";1315;36,35;57,57;80,3;74,07;"Até 5 mil"
2205250;"PI";"Jardim do Mulato";541;36,41;59,15;85,03;83,55;"Até 5 mil"
4112603;"PR";"Jardim Olinda";312;5,13;13,14;52,24;42,63;"Até 5 mil"
4208955;"SC";"Jardinópolis";525;7,81;13,71;27,62;22,29;"Até 5 mil"
4311130;"RS";"Jari";1302;12,37;26,34;52,46;44,78;"Até 5 mil"
5005103;"MS";"Jateí";1580;2,78;9,49;40,32;30,89;"Até 5 mil"
2205276;"PI";"Jatobá do Piauí";2057;27,52;44,77;73,6;66,6;"Até 5 mil"
1711506;"TO";"Jaú do Tocantins";1559;14,37;28,99;61,32;51,06;"Até 5 mil"
5212006;"GO";"Jaupaci";592;4,22;16,05;47,3;34,12;"Até 5 mil"
3525409;"SP";"Jeriquara";5;NA;NA;NA;0;"Até 5 mil"
2205300;"PI";"Jerumenha";791;29,96;53,98;79,01;72,06;"Até 5 mil"
3135902;"MG";"Jesuânia";1038;4,82;18,79;51,73;41,81;"Até 5 mil"
5212055;"GO";"Jesúpolis";446;0,67;11,43;37,89;33,63;"Até 5 mil"
2205359;"PI";"João Costa";1617;34,88;55,23;79,47;75,76;"Até 5 mil"
2405900;"RN";"João Dias";250;52,4;62,8;90,4;82,4;"Até 5 mil"
3525607;"SP";"João Ramalho";434;3,92;9,68;34,33;29,26;"Até 5 mil"
3136405;"MG";"Joaquim Felício";1704;9,92;33,92;63,26;56,22;"Até 5 mil"
4209151;"SC";"José Boiteux";336;8,33;12,5;39,58;28,27;"Até 5 mil"
3136520;"MG";"José Gonçalves de Minas";2251;9,73;26,25;63,79;52,2;"Até 5 mil"
3136553;"MG";"José Raydan";2262;17,24;38,06;69,36;59,95;"Até 5 mil"
3136579;"MG";"Josenópolis";1425;32,07;53,26;83,16;79,37;"Até 5 mil"
1711803;"TO";"Juarina";938;20,68;44,78;75,05;66,31;"Até 5 mil"
2205516;"PI";"Juazeiro do Piauí";1474;40,64;59,97;83,45;77,27;"Até 5 mil"
3525805;"SP";"Júlio Mesquita";209;NA;6,7;50,24;33,01;"Até 5 mil"
3525854;"SP";"Jumirim";49;NA;22,45;38,78;38,78;"Até 5 mil"
2105658;"MA";"Junco do Maranhão";560;45;64,46;89,46;83,75;"Até 5 mil"
2406155;"RN";"Jundiá";650;12,77;35,38;70,62;64;"Até 5 mil"
2703908;"AL";"Jundiá";1408;19,82;43,89;81,61;74,5;"Até 5 mil"
4112900;"PR";"Jundiaí do Sul";763;13,37;27,26;65,79;57,01;"Até 5 mil"
4209177;"SC";"Jupiá";987;5,57;13,88;40,73;31,31;"Até 5 mil"
3136801;"MG";"Juramento";1291;5,5;26,03;62,59;53,37;"Até 5 mil"
2205532;"PI";"Jurema";1583;41,38;59;84,21;75,99;"Até 5 mil"
4113106;"PR";"Kaloré";529;1,51;11,15;44,61;31;"Até 5 mil"
4209201;"SC";"Lacerdópolis";50;12;12;20;12;"Até 5 mil"
2918704;"BA";"Lafaiete Coutinho";713;17,25;37,87;69,85;65,5;"Até 5 mil"
2508109;"PB";"Lagoa";1628;33,48;52,27;79,36;74,02;"Até 5 mil"
4311239;"RS";"Lagoa Bonita do Sul";892;6,17;17,6;38,57;34,42;"Até 5 mil"
2406403;"RN";"Lagoa de Velhos";91;30,77;39,56;63,74;53,85;"Até 5 mil"
2205565;"PI";"Lagoa do Barro do Piauí";3335;49,66;62,55;86,06;80,93;"Até 5 mil"
2205581;"PI";"Lagoa do Piauí";1979;31,53;49,77;80,19;73,52;"Até 5 mil"
2205599;"PI";"Lagoa do Sítio";912;47,37;65,13;82,89;77,85;"Até 5 mil"
1711951;"TO";"Lagoa do Tocantins";716;44,69;59,22;84,22;74,58;"Até 5 mil"
3137304;"MG";"Lagoa dos Patos";1084;11,99;31,37;68,54;57,38;"Até 5 mil"
4311270;"RS";"Lagoa dos Três Cantos";15;NA;NA;40;0;"Até 5 mil"
5212253;"GO";"Lagoa Santa";395;NA;5,82;26,33;19,24;"Até 5 mil"
3526308;"SP";"Lagoinha";441;1,59;8,62;47,85;36,28;"Até 5 mil"
2205540;"PI";"Lagoinha do Piauí";52;13,46;44,23;65,38;61,54;"Até 5 mil"
1712009;"TO";"Lajeado";413;14,77;35,11;69,25;61,26;"Até 5 mil"
4311429;"RS";"Lajeado do Bugre";198;40,4;55,05;76,77;71,21;"Até 5 mil"
4209458;"SC";"Lajeado Grande";683;0,73;3,66;15,52;9,96;"Até 5 mil"
2918902;"BA";"Lajedão";339;3,54;23,6;58,11;50,15;"Até 5 mil"
2919009;"BA";"Lajedinho";1616;38,06;59,03;84,28;79,76;"Até 5 mil"
2406809;"RN";"Lajes Pintadas";1433;33,64;50,45;76,69;70,48;"Até 5 mil"
3137908;"MG";"Lamim";1675;12,3;33,43;64,78;57,37;"Até 5 mil"
2508406;"PB";"Lastro";1432;27,93;43,02;77,65;72,28;"Até 5 mil"
1712157;"TO";"Lavandeira";399;16,79;34,34;61,4;56,14;"Até 5 mil"
3138302;"MG";"Leandro Ferreira";563;0,18;5,33;30,37;20,6;"Até 5 mil"
3138351;"MG";"Leme do Prado";932;18,24;34,01;68,99;62,88;"Até 5 mil"
4209805;"SC";"Leoberto Leal";1632;2,02;6,68;23,41;16,36;"Até 5 mil"
4113403;"PR";"Leópolis";755;1,06;6,89;41,99;33,64;"Até 5 mil"
4113429;"PR";"Lidianópolis";1163;3,53;21,58;58,13;47,12;"Até 5 mil"
4209854;"SC";"Lindóia do Sul";284;6,34;26,76;57,39;49,65;"Até 5 mil"
4311643;"RS";"Linha Nova";48;NA;NA;14,58;10,42;"Até 5 mil"
1712405;"TO";"Lizarda";765;31,24;48,37;78,43;67,06;"Até 5 mil"
4113601;"PR";"Lobato";241;2,07;2,07;24,48;17,43;"Até 5 mil"
2508554;"PB";"Logradouro";714;24,23;47,9;79,27;71,57;"Até 5 mil"
3527256;"SP";"Lourdes";130;3,08;3,08;28,46;23,85;"Até 5 mil"
3527504;"SP";"Lucianópolis";185;NA;12,43;38,38;23,24;"Até 5 mil"
5105309;"MT";"Luciara";193;NA;22,28;54,92;42,49;"Até 5 mil"
2406908;"RN";"Lucrécia";133;35,34;61,65;83,46;75,19;"Até 5 mil"
3527801;"SP";"Lupércio";67;NA;20,9;47,76;32,84;"Até 5 mil"
4113809;"PR";"Lupionópolis";235;NA;5,53;34,04;20,85;"Até 5 mil"
3527900;"SP";"Lutécia";355;1,13;10,99;41,97;30,7;"Até 5 mil"
1712454;"TO";"Luzinópolis";511;13,31;37,38;68,1;58,51;"Até 5 mil"
4311718;"RS";"Maçambará";1534;3,52;14,8;51,63;42,83;"Até 5 mil"
3528205;"SP";"Macedônia";707;NA;3,96;29,99;23,34;"Até 5 mil"
4210050;"SC";"Macieira";457;5,03;18,82;51,86;47,7;"Até 5 mil"
3139102;"MG";"Madre de Deus de Minas";840;13,1;25,24;55;44,05;"Até 5 mil"
2508703;"PB";"Mãe d'Água";1552;43,56;57,67;81,96;77;"Até 5 mil"
3528304;"SP";"Magda";390;NA;NA;34,1;24,62;"Até 5 mil"
5212600;"GO";"Mairipotaba";515;0,58;9,71;38,83;23,88;"Até 5 mil"
4210209;"SC";"Major Gercino";323;8,05;20,74;46,75;36,22;"Até 5 mil"
2407252;"RN";"Major Sales";65;15,38;50,77;70,77;70,77;"Até 5 mil"
2803807;"SE";"Malhada dos Bois";62;20,97;53,23;80,65;72,58;"Até 5 mil"
4311734;"RS";"Mampituba";107;4,67;25,23;55,14;45,79;"Até 5 mil"
4114351;"PR";"Manfrinópolis";1782;8,53;24,47;51,74;44,95;"Até 5 mil"
2704906;"AL";"Mar Vermelho";1554;26,06;45,82;72,39;62,81;"Até 5 mil"
3528700;"SP";"Marabá Paulista";1168;4,11;11,3;47,6;39,21;"Até 5 mil"
3528858;"SP";"Marapoama";292;0,34;5,82;21,92;14,38;"Até 5 mil"
4311791;"RS";"Maratá";27;NA;NA;11,11;11,11;"Até 5 mil"
2206001;"PI";"Marcos Parente";315;35,87;51,11;74,92;68,25;"Até 5 mil"
4210555;"SC";"Marema";887;2,03;3,49;13,3;8,79;"Até 5 mil"
