"Codigo";"UF";"Municipio";"Total";"Adequado";"Semi-Adequado";"Inadequado";"Classe"
3514205;"SP";"Dolcinópolis";729;93,55;1,51;4,94;"Até 5 mil"
3122470;"MG";"Dom Bosco";1244;34,89;41,48;23,63;"Até 5 mil"
3122603;"MG";"Dom Joaquim";1333;50,94;22,66;26,41;"Até 5 mil"
2910206;"BA";"Dom Macedo Costa";1179;6,53;47,92;45,55;"Até 5 mil"
4306551;"RS";"Dom Pedro de Alcântara";952;19,85;79,31;0,84;"Até 5 mil"
3122801;"MG";"Dom Viçoso";971;54,07;28,22;17,71;"Até 5 mil"
2203420;"PI";"Domingos Mourão";1103;25,11;37,26;37,62;"Até 5 mil"
4205100;"SC";"Dona Emma";1118;33,01;54,03;12,97;"Até 5 mil"
4306700;"RS";"Dona Francisca";1115;47,89;44,48;7,62;"Até 5 mil"
3123304;"MG";"Dores do Turvo";1366;25,92;29,5;44,58;"Até 5 mil"
3123403;"MG";"Doresópolis";494;77,94;10,73;11,34;"Até 5 mil"
3123502;"MG";"Douradoquara";669;62,33;14,05;23,62;"Até 5 mil"
4205159;"SC";"Doutor Pedrinho";1150;40,87;50,87;8,26;"Até 5 mil"
4306759;"RS";"Doutor Ricardo";642;24,92;62,31;12,77;"Até 5 mil"
2505808;"PB";"Duas Estradas";1074;25,42;55,96;18,62;"Até 5 mil"
1707306;"TO";"Dueré";1446;11,96;52,35;35,68;"Até 5 mil"
5207352;"GO";"Edealina";1362;1,76;71,66;26,58;"Até 5 mil"
2203602;"PI";"Eliseu Martins";1327;30,75;54,94;14,32;"Até 5 mil"
3514924;"SP";"Elisiário";994;90,95;9,05;NA;"Até 5 mil"
2505907;"PB";"Emas";819;48,47;29,55;21,98;"Até 5 mil"
3514957;"SP";"Embaúba";801;84,14;3;12,86;"Até 5 mil"
3515129;"SP";"Emilianópolis";1016;82,58;6;11,42;"Até 5 mil"
4306924;"RS";"Engenho Velho";433;15,01;83,37;1,62;"Até 5 mil"
4205175;"SC";"Entre Rios";890;3,6;38,09;58,31;"Até 5 mil"
4107538;"PR";"Entre Rios do Oeste";1276;14,18;84,56;1,25;"Até 5 mil"
4306957;"RS";"Entre Rios do Sul";1051;58,52;39,2;2,28;"Até 5 mil"
4306973;"RS";"Erebango";935;18,29;67,59;14,12;"Até 5 mil"
4205191;"SC";"Ermo";650;34,15;64,46;1,38;"Até 5 mil"
4307054;"RS";"Ernestina";1082;13,49;79,11;7,39;"Até 5 mil"
4205209;"SC";"Erval Velho";1442;41,82;47,78;10,4;"Até 5 mil"
4307401;"RS";"Esmeralda";1092;43,22;49,63;7,14;"Até 5 mil"
4307450;"RS";"Esperança do Sul";1136;1,23;74,91;23,86;"Até 5 mil"
4107520;"PR";"Esperança Nova";660;9,7;74,09;16,21;"Até 5 mil"
4107546;"PR";"Espigão Alto do Iguaçu";1388;6,05;47,84;46,11;"Até 5 mil"
3124401;"MG";"Espírito Santo do Dourado";1450;48,14;19,52;32,34;"Até 5 mil"
3515194;"SP";"Espírito Santo do Turvo";1310;83,51;9,08;7,4;"Até 5 mil"
3124609;"MG";"Estrela Dalva";826;60,17;24,82;15,01;"Até 5 mil"
3124708;"MG";"Estrela do Indaiá";1225;44,65;47,51;7,84;"Até 5 mil"
3515301;"SP";"Estrela do Norte";799;75,47;11,76;12,77;"Até 5 mil"
5207501;"GO";"Estrela do Norte";1080;22,04;68,52;9,44;"Até 5 mil"
4307815;"RS";"Estrela Velha";1136;7,22;80,81;11,97;"Até 5 mil"
4307831;"RS";"Eugênio de Castro";1024;3,91;84,86;11,23;"Até 5 mil"
3125002;"MG";"Ewbank da Câmara";1085;90,69;6,36;2,95;"Até 5 mil"
4307864;"RS";"Fagundes Varela";763;42,2;53,21;4,59;"Até 5 mil"
3125200;"MG";"Fama";819;49,94;39,32;10,74;"Até 5 mil"
3125309;"MG";"Faria Lemos";1120;63,13;17,14;19,73;"Até 5 mil"
4107553;"PR";"Farol";1096;1,09;75,27;23,63;"Até 5 mil"
1707553;"TO";"Fátima";1138;40,86;45,61;13,53;"Até 5 mil"
4308052;"RS";"Faxinalzinho";853;29,89;63,19;6,92;"Até 5 mil"
4308078;"RS";"Fazenda Vilanova";1270;32,52;65,91;1,57;"Até 5 mil"
2702702;"AL";"Feliz Deserto";1202;1,08;92,1;6,82;"Até 5 mil"
4107702;"PR";"Fênix";1616;5,07;83,54;11,39;"Até 5 mil"
3125804;"MG";"Fernandes Tourinho";978;51,74;17,18;31,08;"Até 5 mil"
2605459;"PE";"Fernando de Noronha";585;78,12;21,88;NA;"Até 5 mil"
2403756;"RN";"Fernando Pedroza";852;5,75;79,81;14,44;"Até 5 mil"
3515657;"SP";"Fernão";514;55,64;36,38;7,98;"Até 5 mil"
5003900;"MS";"Figueirão";1037;4,44;55,45;40,12;"Até 5 mil"
5103809;"MT";"Figueirópolis D'Oeste";1206;1,33;59,78;38,89;"Até 5 mil"
4107850;"PR";"Flor da Serra do Sul";1438;17,87;34,91;47,22;"Até 5 mil"
4205357;"SC";"Flor do Sertão";497;9,05;82,7;8,25;"Até 5 mil"
3515806;"SP";"Flora Rica";622;81,35;18,49;0,16;"Até 5 mil"
3515905;"SP";"Floreal";1084;82,84;9,04;8,12;"Até 5 mil"
2203800;"PI";"Flores do Piauí";1300;24,08;52,08;23,85;"Até 5 mil"
2203859;"PI";"Floresta do Piauí";742;0,81;66,71;32,48;"Até 5 mil"
4308250;"RS";"Floriano Peixoto";653;10,26;69,07;20,67;"Até 5 mil"
4108106;"PR";"Flórida";817;1,22;94,37;4,41;"Até 5 mil"
3516101;"SP";"Florínia";942;86,94;8,49;4,56;"Até 5 mil"
4205431;"SC";"Formosa do Sul";753;44,75;49,4;5,84;"Até 5 mil"
5208103;"GO";"Formoso";1664;19,95;59,38;20,67;"Até 5 mil"
4308433;"RS";"Forquetinha";886;29,12;58,69;12,19;"Até 5 mil"
3126307;"MG";"Fortaleza de Minas";1368;73,25;23,25;3,51;"Até 5 mil"
1708254;"TO";"Fortaleza do Tabocão";688;1,89;86,48;11,63;"Até 5 mil"
4308458;"RS";"Fortaleza dos Valos";1561;8,07;80,85;11,08;"Até 5 mil"
3126406;"MG";"Fortuna de Minas";820;38,66;49,15;12,2;"Até 5 mil"
2204105;"PI";"Francisco Ayres";1323;24,57;54,27;21,16;"Até 5 mil"
2403905;"RN";"Francisco Dantas";835;1,08;73,41;25,51;"Até 5 mil"
3126604;"MG";"Francisco Dumont";1496;15,44;49,73;34,83;"Até 5 mil"
2204154;"PI";"Francisco Macedo";786;0,25;43,13;56,62;"Até 5 mil"
3126950;"MG";"Frei Lagonegro";902;16,74;11,09;72,17;"Até 5 mil"
2506202;"PB";"Frei Martinho";960;60,21;17,71;22,08;"Até 5 mil"
4205555;"SC";"Frei Rogério";734;14,85;56,81;28,34;"Até 5 mil"
3127057;"MG";"Fronteira dos Vales";1401;42,68;29,98;27,34;"Até 5 mil"
2404002;"RN";"Frutuoso Gomes";1295;1,47;80,54;17,99;"Até 5 mil"
3127206;"MG";"Funilândia";1149;34,2;53,09;12,71;"Até 5 mil"
3516507;"SP";"Gabriel Monteiro";927;84,36;4,64;11;"Até 5 mil"
2404101;"RN";"Galinhos";558;NA;94,8;5,2;"Até 5 mil"
4205605;"SC";"Galvão";1118;6,08;67,17;26,74;"Até 5 mil"
5208152;"GO";"Gameleira de Goiás";1059;0,57;47,59;51,84;"Até 5 mil"
4308656;"RS";"Garruchos";1090;1,19;87,8;11,01;"Até 5 mil"
3516804;"SP";"Gastão Vidigal";1276;86,29;10,03;3,68;"Até 5 mil"
2911253;"BA";"Gavião";1355;10,85;57,12;32,03;"Até 5 mil"
3516853;"SP";"Gavião Peixoto";1333;84,17;10,65;5,18;"Até 5 mil"
2802502;"SE";"General Maynard";882;34,92;57,6;7,48;"Até 5 mil"
4308854;"RS";"Gentil";545;17,98;75,96;6,06;"Até 5 mil"
3127354;"MG";"Glaucilândia";853;23,09;47,01;29,89;"Até 5 mil"
3517109;"SP";"Glicério";1421;72,7;14,99;12,32;"Até 5 mil"
5103957;"MT";"Glória D'Oeste";1031;5,53;62,85;31,62;"Até 5 mil"
4108551;"PR";"Godoy Moreira";1147;2,53;70,71;26,77;"Até 5 mil"
3127370;"MG";"Goiabeira";1052;62,93;21,39;15,68;"Até 5 mil"
3127388;"MG";"Goianá";1209;76,43;16,46;7,11;"Até 5 mil"
1708304;"TO";"Goianorte";1526;8,06;49,61;42,33;"Até 5 mil"
3127404;"MG";"Gonçalves";1368;28,65;69,74;1,61;"Até 5 mil"
5209150;"GO";"Gouvelândia";1711;0,7;78,84;20,46;"Até 5 mil"
4309126;"RS";"Gramado dos Loureiros";722;49,17;49,45;1,39;"Até 5 mil"
4309159;"RS";"Gramado Xavier";1215;8,81;37,7;53,5;"Até 5 mil"
2304806;"CE";"Granjeiro";1171;21,43;49,36;29,21;"Até 5 mil"
3127909;"MG";"Grupiara";505;1,58;82,97;15,45;"Até 5 mil"
4309258;"RS";"Guabiju";531;45,01;54,61;0,38;"Até 5 mil"
4109005;"PR";"Guapirama";1273;11,47;76,04;12,49;"Até 5 mil"
4109104;"PR";"Guaporema";660;1,97;78,33;19,7;"Até 5 mil"
3128253;"MG";"Guaraciama";1438;0,9;92,77;6,33;"Até 5 mil"
5209291;"GO";"Guaraíta";852;0,82;61,27;37,91;"Até 5 mil"
2305100;"CE";"Guaramiranga";1061;46,09;42,32;11,59;"Até 5 mil"
5209408;"GO";"Guarani de Goiás";1244;0,24;61,98;37,78;"Até 5 mil"
3518008;"SP";"Guarani d'Oeste";705;86,67;5,96;7,38;"Até 5 mil"
3128501;"MG";"Guarará";1267;81,53;13,18;5,29;"Até 5 mil"
2204550;"PI";"Guaribas";1072;15,76;40,58;43,66;"Até 5 mil"
5209457;"GO";"Guarinos";809;0,62;58,22;41,16;"Até 5 mil"
4206603;"SC";"Guarujá do Sul";1629;27,56;61,02;11,42;"Até 5 mil"
4206652;"SC";"Guatambú";1422;8,86;48,8;42,33;"Até 5 mil"
2506509;"PB";"Gurjão";942;33,01;46,39;20,59;"Até 5 mil"
3518909;"SP";"Guzolândia";1535;85,02;1,37;13,62;"Até 5 mil"
4309555;"RS";"Harmonia";1419;29,67;69,98;0,35;"Até 5 mil"
5209606;"GO";"Heitoraí";1202;39,43;37,35;23,21;"Até 5 mil"
4309571;"RS";"Herveiras";916;1,86;58,3;39,85;"Até 5 mil"
5209804;"GO";"Hidrolina";1382;0,29;81,48;18,23;"Até 5 mil"
2204600;"PI";"Hugo Napoleão";1079;35,22;52,73;12,05;"Até 5 mil"
4309704;"RS";"Humaitá";1719;20,19;73,53;6,28;"Até 5 mil"
4309753;"RS";"Ibarama";1372;19,75;60,57;19,68;"Até 5 mil"
4309803;"RS";"Ibiaçá";1647;29,69;62,42;7,89;"Até 5 mil"
4206751;"SC";"Ibiam";625;32,48;45,28;22,24;"Até 5 mil"
4206801;"SC";"Ibicaré";1112;43,79;44,78;11,42;"Até 5 mil"
2912608;"BA";"Ibiquera";1400;1,64;57,07;41,29;"Até 5 mil"
4309951;"RS";"Ibirapuitã";1394;6,96;82,14;10,9;"Até 5 mil"
3129905;"MG";"Ibitiúra de Minas";1166;67,84;24,01;8,15;"Até 5 mil"
3130002;"MG";"Ibituruna";866;85,22;10,05;4,73;"Até 5 mil"
4110003;"PR";"Iguaraçu";1259;10,56;81,41;8,02;"Até 5 mil"
4110052;"PR";"Iguatu";729;0,41;87,52;12,07;"Até 5 mil"
4310306;"RS";"Ilópolis";1277;41,97;48,39;9,63;"Até 5 mil"
4310363;"RS";"Imigrante";1064;26,79;70,86;2,35;"Até 5 mil"
4110300;"PR";"Inajá";969;0,93;92,57;6,5;"Até 5 mil"
3520608;"SP";"Indiana";1602;71,16;21,85;6,99;"Até 5 mil"
4110409;"PR";"Indianópolis";1407;34,26;56,15;9,59;"Até 5 mil"
3520707;"SP";"Indiaporã";1421;80,86;14,92;4,22;"Até 5 mil"
5104500;"MT";"Indiavaí";752;3,99;76,2;19,81;"Até 5 mil"
3130804;"MG";"Ingaí";809;58,71;17,43;23,86;"Até 5 mil"
2607109;"PE";"Ingazeira";1290;42,64;10;47,36;"Até 5 mil"
4310413;"RS";"Inhacorá";756;25,93;71,16;2,91;"Até 5 mil"
3520806;"SP";"Inúbia Paulista";1177;87,09;9,6;3,31;"Até 5 mil"
4207577;"SC";"Iomerê";887;32,81;66,18;1,01;"Até 5 mil"
3131406;"MG";"Ipiaçu";1410;89,93;3,05;7,02;"Até 5 mil"
3521150;"SP";"Ipiguá";1443;65,28;28,34;6,38;"Até 5 mil"
4207601;"SC";"Ipira";1592;47,42;43,66;8,92;"Até 5 mil"
5210158;"GO";"Ipiranga de Goiás";1016;0,2;62,5;37,3;"Até 5 mil"
4310462;"RS";"Ipiranga do Sul";648;28,86;61,57;9,57;"Até 5 mil"
3521200;"SP";"Iporanga";1239;53,91;27,93;18,16;"Até 5 mil"
2404804;"RN";"Ipueira";640;1,88;90;8,13;"Até 5 mil"
1709807;"TO";"Ipueiras";518;62,55;22,2;15,25;"Até 5 mil"
4110656;"PR";"Iracema do Oeste";851;0,59;80,73;18,68;"Até 5 mil"
4207759;"SC";"Iraceminha";1286;7,54;65,24;27,22;"Até 5 mil"
4207858;"SC";"Irati";662;1,36;85,35;13,29;"Até 5 mil"
5210307;"GO";"Israelândia";1014;4,73;70,61;24,65;"Até 5 mil"
2803104;"SE";"Itabi";1566;25,54;68,2;6,26;"Até 5 mil"
3132008;"MG";"Itacambira";1280;2,97;36,09;60,94;"Até 5 mil"
2607406;"PE";"Itacuruba";1142;78,98;11,47;9,54;"Até 5 mil"
4310553;"RS";"Itacurubi";1192;11,41;70,22;18,37;"Até 5 mil"
4110904;"PR";"Itaguajé";1488;1,48;80,58;17,94;"Até 5 mil"
5210562;"GO";"Itaguari";1579;21,15;76;2,85;"Até 5 mil"
3522000;"SP";"Itaju";974;72,59;27,21;0,21;"Até 5 mil"
3132602;"MG";"Itamarati de Minas";1299;68,44;19,32;12,24;"Até 5 mil"
3132800;"MG";"Itambé do Mato Dentro";693;42,42;17,46;40,12;"Até 5 mil"
3522158;"SP";"Itaóca";991;32,69;59,23;8,07;"Até 5 mil"
3522653;"SP";"Itapirapuã Paulista";1159;41,24;46,25;12,51;"Até 5 mil"
1710904;"TO";"Itapiratins";1057;0,09;53,36;46,55;"Até 5 mil"
1711100;"TO";"Itaporã do Tocantins";746;2,01;61,66;36,33;"Até 5 mil"
4310579;"RS";"Itapuca";716;2,09;50,84;47,07;"Até 5 mil"
3523008;"SP";"Itapura";1350;29,7;58,22;12,07;"Até 5 mil"
4310652;"RS";"Itati";910;2,2;91,43;6,37;"Até 5 mil"
4310702;"RS";"Itatiba do Sul";1352;27,88;50,07;22,04;"Até 5 mil"
5104559;"MT";"Itaúba";1389;8,64;73,51;17,85;"Até 5 mil"
1600253;"AP";"Itaubal";948;15,51;47,57;36,92;"Até 5 mil"
4111308;"PR";"Itaúna do Sul";1121;72,35;17,66;9,99;"Até 5 mil"
3134509;"MG";"Itutinga";1311;48,13;29,67;22,2;"Até 5 mil"
4111605;"PR";"Ivatuba";851;34,78;61,93;3,29;"Até 5 mil"
5211602;"GO";"Ivolândia";985;3,96;51,27;44,77;"Até 5 mil"
4310751;"RS";"Ivorá";685;39,56;58,39;2,04;"Até 5 mil"
4208609;"SC";"Jaborá";1273;32,29;33,94;33,78;"Até 5 mil"
4111704;"PR";"Jaboti";1594;8,34;74,65;17;"Até 5 mil"
4310850;"RS";"Jaboticaba";1343;6,92;76,25;16,83;"Até 5 mil"
4310876;"RS";"Jacuizinho";816;1,23;69;29,78;"Até 5 mil"
4310900;"RS";"Jacutinga";1219;54,88;34,21;10,91;"Até 5 mil"
3135001;"MG";"Jaguaraçu";888;67,34;27,25;5,41;"Até 5 mil"
3135308;"MG";"Japaraíba";1169;62,36;21,73;15,91;"Até 5 mil"
4112306;"PR";"Japira";1570;22,17;62,99;14,84;"Até 5 mil"
4311122;"RS";"Jaquirana";1372;35,57;49,13;15,31;"Até 5 mil"
2405504;"RN";"Jardim de Angicos";730;5,89;43,01;51,1;"Até 5 mil"
2205250;"PI";"Jardim do Mulato";1234;NA;87,03;12,97;"Até 5 mil"
4112603;"PR";"Jardim Olinda";441;4,99;73,92;21,09;"Até 5 mil"
4208955;"SC";"Jardinópolis";536;14,37;57,28;28,36;"Até 5 mil"
4311130;"RS";"Jari";1211;1,24;57,47;41,29;"Até 5 mil"
5005103;"MS";"Jateí";1300;24,08;35,23;40,69;"Até 5 mil"
2205276;"PI";"Jatobá do Piauí";1299;3,77;49,65;46,57;"Até 5 mil"
1711506;"TO";"Jaú do Tocantins";1141;0,44;51,8;47,77;"Até 5 mil"
5212006;"GO";"Jaupaci";1050;19,52;60,29;20,19;"Até 5 mil"
3525409;"SP";"Jeriquara";970;85,46;14,23;0,31;"Até 5 mil"
2205300;"PI";"Jerumenha";1233;9,57;69,51;20,92;"Até 5 mil"
3135902;"MG";"Jesuânia";1560;67,12;11,73;21,15;"Até 5 mil"
5212055;"GO";"Jesúpolis";742;4,18;75,74;20,08;"Até 5 mil"
2205359;"PI";"João Costa";815;2,7;40,49;56,81;"Até 5 mil"
2405900;"RN";"João Dias";752;24,47;61,84;13,7;"Até 5 mil"
3525607;"SP";"João Ramalho";1287;83,99;5,28;10,72;"Até 5 mil"
3136405;"MG";"Joaquim Felício";1236;25,24;35,52;39,24;"Até 5 mil"
4209151;"SC";"José Boiteux";1307;39,86;52,56;7,57;"Até 5 mil"
3136520;"MG";"José Gonçalves de Minas";1145;29,96;22,18;47,86;"Até 5 mil"
3136553;"MG";"José Raydan";1296;29,71;18,29;52,01;"Até 5 mil"
3136579;"MG";"Josenópolis";1207;39,69;29,58;30,74;"Até 5 mil"
1711803;"TO";"Juarina";678;15,34;37,76;46,9;"Até 5 mil"
2205516;"PI";"Juazeiro do Piauí";1228;5,37;63,19;31,43;"Até 5 mil"
3525805;"SP";"Júlio Mesquita";1373;91,92;3,57;4,52;"Até 5 mil"
3525854;"SP";"Jumirim";854;59,13;39,11;1,76;"Até 5 mil"
2105658;"MA";"Junco do Maranhão";986;15,11;70,69;14,2;"Até 5 mil"
2406155;"RN";"Jundiá";1022;3,62;78,67;17,71;"Até 5 mil"
2703908;"AL";"Jundiá";1124;1,78;64,59;33,63;"Até 5 mil"
4112900;"PR";"Jundiaí do Sul";1078;0,46;77,09;22,45;"Até 5 mil"
4209177;"SC";"Jupiá";673;0,15;51,86;47,99;"Até 5 mil"
3136801;"MG";"Juramento";1199;36,95;29,86;33,19;"Até 5 mil"
2205532;"PI";"Jurema";1260;9,76;52,78;37,46;"Até 5 mil"
4113106;"PR";"Kaloré";1519;1,05;86,57;12,38;"Até 5 mil"
4209201;"SC";"Lacerdópolis";692;52,75;45,23;2,02;"Até 5 mil"
2918704;"BA";"Lafaiete Coutinho";1243;32,42;48,43;19,15;"Até 5 mil"
2508109;"PB";"Lagoa";1315;17,03;36,88;46,08;"Até 5 mil"
4311239;"RS";"Lagoa Bonita do Sul";854;12,18;53,98;33,84;"Até 5 mil"
2406403;"RN";"Lagoa de Velhos";744;15,32;80,51;4,17;"Até 5 mil"
2205565;"PI";"Lagoa do Barro do Piauí";1163;0,6;24,08;75,32;"Até 5 mil"
2205581;"PI";"Lagoa do Piauí";1062;0,38;46,89;52,73;"Até 5 mil"
2205599;"PI";"Lagoa do Sítio";1461;1,37;78,44;20,19;"Até 5 mil"
1711951;"TO";"Lagoa do Tocantins";899;23,58;52,28;24,14;"Até 5 mil"
3137304;"MG";"Lagoa dos Patos";1190;0,92;70,92;28,15;"Até 5 mil"
4311270;"RS";"Lagoa dos Três Cantos";557;19,75;79,17;1,08;"Até 5 mil"
5212253;"GO";"Lagoa Santa";432;24,31;43,98;31,71;"Até 5 mil"
3526308;"SP";"Lagoinha";1695;60,12;30,15;9,73;"Até 5 mil"
2205540;"PI";"Lagoinha do Piauí";775;0,9;97,16;1,94;"Até 5 mil"
1712009;"TO";"Lajeado";801;37,7;42,95;19,35;"Até 5 mil"
4311429;"RS";"Lajeado do Bugre";802;1;89,28;9,73;"Até 5 mil"
4209458;"SC";"Lajeado Grande";442;20,14;35,07;44,8;"Até 5 mil"
2918902;"BA";"Lajedão";1215;44,28;45,35;10,37;"Até 5 mil"
2919009;"BA";"Lajedinho";1114;20,2;35,1;44,7;"Até 5 mil"
2406809;"RN";"Lajes Pintadas";1314;34,4;34,63;30,97;"Até 5 mil"
3137908;"MG";"Lamim";1068;27,9;25,66;46,44;"Até 5 mil"
2508406;"PB";"Lastro";725;12;35,17;52,83;"Até 5 mil"
1712157;"TO";"Lavandeira";490;16,53;50,41;33,06;"Até 5 mil"
3138302;"MG";"Leandro Ferreira";1010;62,38;17,62;20;"Até 5 mil"
3138351;"MG";"Leme do Prado";1326;57,54;23,6;18,85;"Até 5 mil"
4209805;"SC";"Leoberto Leal";1033;18,1;32,43;49,47;"Até 5 mil"
4113403;"PR";"Leópolis";1288;27,41;54,5;18,09;"Até 5 mil"
4113429;"PR";"Lidianópolis";1343;8,56;62,77;28,67;"Até 5 mil"
4209854;"SC";"Lindóia do Sul";1390;42,23;52,3;5,47;"Até 5 mil"
4311643;"RS";"Linha Nova";547;38,03;58,68;3,29;"Até 5 mil"
1712405;"TO";"Lizarda";1014;21,5;38,95;39,55;"Até 5 mil"
4113601;"PR";"Lobato";1446;91,49;2,97;5,53;"Até 5 mil"
2508554;"PB";"Logradouro";1104;36,41;43,57;20,02;"Até 5 mil"
3527256;"SP";"Lourdes";713;80,22;13,46;6,31;"Até 5 mil"
3527504;"SP";"Lucianópolis";710;76,34;15,49;8,17;"Até 5 mil"
5105309;"MT";"Luciara";656;0,76;87,65;11,59;"Até 5 mil"
2406908;"RN";"Lucrécia";1061;59,85;37,13;3,02;"Até 5 mil"
3527801;"SP";"Lupércio";1328;90,29;8,36;1,36;"Até 5 mil"
4113809;"PR";"Lupionópolis";1534;35,85;59,78;4,37;"Até 5 mil"
3527900;"SP";"Lutécia";920;78,91;8,48;12,61;"Até 5 mil"
1712454;"TO";"Luzinópolis";727;0,14;79,64;20,22;"Até 5 mil"
4311718;"RS";"Maçambará";1489;25,92;42,11;31,97;"Até 5 mil"
3528205;"SP";"Macedônia";1255;74,42;6,53;19,04;"Até 5 mil"
4210050;"SC";"Macieira";551;26,5;48,64;24,86;"Até 5 mil"
3139102;"MG";"Madre de Deus de Minas";1515;76,9;6,2;16,9;"Até 5 mil"
2508703;"PB";"Mãe d'Água";1177;42,31;20,22;37,47;"Até 5 mil"
3528304;"SP";"Magda";1139;84,46;4,92;10,62;"Até 5 mil"
5212600;"GO";"Mairipotaba";848;2,71;72,76;24,53;"Até 5 mil"
4210209;"SC";"Major Gercino";1078;27,46;62,62;9,93;"Até 5 mil"
2407252;"RN";"Major Sales";1003;18,05;79,96;1,99;"Até 5 mil"
2803807;"SE";"Malhada dos Bois";929;5,92;92,14;1,94;"Até 5 mil"
4311734;"RS";"Mampituba";1013;19,84;76,11;4,05;"Até 5 mil"
4114351;"PR";"Manfrinópolis";964;0,73;41,6;57,68;"Até 5 mil"
2704906;"AL";"Mar Vermelho";1038;15,22;37,96;46,82;"Até 5 mil"
3528700;"SP";"Marabá Paulista";1231;55,4;13;31,6;"Até 5 mil"
3528858;"SP";"Marapoama";889;83,8;5,51;10,69;"Até 5 mil"
4311791;"RS";"Maratá";840;61,67;36,9;1,43;"Até 5 mil"
2206001;"PI";"Marcos Parente";1258;3,26;85,93;10,81;"Até 5 mil"
4210555;"SC";"Marema";616;6,82;56,01;37,18;"Até 5 mil"
4311981;"RS";"Mariana Pimentel";1389;22,32;66,74;10,94;"Até 5 mil"
4312005;"RS";"Mariano Moro";758;53,17;44,99;1,85;"Até 5 mil"
1712504;"TO";"Marianópolis do Tocantins";1339;0,3;75,13;24,57;"Até 5 mil"
3528908;"SP";"Mariápolis";1297;78,72;8,4;12,88;"Até 5 mil"
3140100;"MG";"Marilac";1308;58,72;29,66;11,62;"Até 5 mil"
3529104;"SP";"Marinópolis";690;80,43;6,09;13,48;"Até 5 mil"
3140209;"MG";"Maripá de Minas";886;56,88;33,63;9,48;"Até 5 mil"
3140308;"MG";"Marliéria";1244;47,11;48,31;4,58;"Até 5 mil"
3140407;"MG";"Marmelópolis";905;37,02;55,03;7,96;"Até 5 mil"
4312054;"RS";"Marques de Souza";1435;40,14;48,92;10,94;"Até 5 mil"
4115457;"PR";"Marquinho";1434;1,74;51,32;46,93;"Até 5 mil"
4115507;"PR";"Marumbi";1509;0,8;90,13;9,08;"Até 5 mil"
5212907;"GO";"Marzagão";709;0,85;88,86;10,3;"Até 5 mil"
1712702;"TO";"Mateiros";556;8,45;59,17;32,37;"Até 5 mil"
3140605;"MG";"Materlândia";1280;34,22;25,16;40,63;"Até 5 mil"
3171501;"MG";"Mathias Lobato";990;55,66;38,79;5,56;"Até 5 mil"
2509339;"PB";"Matinhas";1136;10,56;7,75;81,69;"Até 5 mil"
4312138;"RS";"Mato Castelhano";804;27,86;65,42;6,72;"Até 5 mil"
2509370;"PB";"Mato Grosso";719;30,04;53,69;16,27;"Até 5 mil"
4312153;"RS";"Mato Leitão";1324;75,38;24,47;0,15;"Até 5 mil"
4312179;"RS";"Mato Queimado";620;16,45;82,1;1,45;"Até 5 mil"
4115739;"PR";"Mato Rico";1168;2,74;31,59;65,67;"Até 5 mil"
4210704;"SC";"Matos Costa";833;23,29;44,66;32,05;"Até 5 mil"
5212956;"GO";"Matrinchã";1490;12,48;63,49;24,03;"Até 5 mil"
3141207;"MG";"Matutina";1393;77,17;14,64;8,18;"Até 5 mil"
1712801;"TO";"Maurilândia do Tocantins";850;12,94;51,18;35,88;"Até 5 mil"
4312203;"RS";"Maximiliano de Almeida";1620;38,58;29,88;31,54;"Até 5 mil"
3141306;"MG";"Medeiros";1121;52,81;19,89;27,3;"Até 5 mil"
3529500;"SP";"Mendonça";1555;81,61;11,7;6,69;"Até 5 mil"
3529609;"SP";"Meridiano";1262;75,36;15,77;8,87;"Até 5 mil"
3529658;"SP";"Mesópolis";648;76,54;7,56;15,9;"Até 5 mil"
2407609;"RN";"Messias Targino";1176;14,03;76,79;9,18;"Até 5 mil"
2206308;"PI";"Miguel Leão";329;0,3;67,78;31,91;"Até 5 mil"
5213053;"GO";"Mimoso de Goiás";867;5,19;54,56;40,25;"Até 5 mil"
3141900;"MG";"Minduri";1128;83,95;10,73;5,32;"Até 5 mil"
3530003;"SP";"Mira Estrela";1035;78,07;12,27;9,66;"Até 5 mil"
4115903;"PR";"Mirador";751;9,45;74,03;16,51;"Até 5 mil"
4312302;"RS";"Miraguaí";1626;23,49;54,24;22,26;"Até 5 mil"
4116000;"PR";"Miraselva";602;12,46;74,92;12,62;"Até 5 mil"
3530409;"SP";"Mirassolândia";1413;85,14;14,86;NA;"Até 5 mil"
3142254;"MG";"Miravânia";1177;0,93;88,45;10,62;"Até 5 mil"
4210852;"SC";"Mirim Doce";791;36,03;47,66;16,31;"Até 5 mil"
4210902;"SC";"Modelo";1273;21,52;70,07;8,41;"Até 5 mil"
3142304;"MG";"Moeda";1479;27,11;55,31;17,58;"Até 5 mil"
5213400;"GO";"Moiporá";636;7,55;62,89;29,56;"Até 5 mil"
3530904;"SP";"Mombuca";941;78,96;15,73;5,31;"Até 5 mil"
3531001;"SP";"Monções";748;83,56;4,41;12,03;"Até 5 mil"
3142502;"MG";"Monjolos";685;2,77;65,55;31,68;"Até 5 mil"
2509503;"PB";"Montadas";1445;34,39;33,49;32,11;"Até 5 mil"
4312351;"RS";"Montauri";468;30,77;67,52;1,71;"Até 5 mil"
4312377;"RS";"Monte Alegre dos Campos";988;3,44;50,81;45,75;"Até 5 mil"
