"Codigo";"UF";"Municipio";"Total";"Taxa";"Classe"
2310852;"CE";"Pindoretama";28;8,02;"De 10 a 20 mil"
3538204;"SP";"Pinhalzinho";2;1,01;"De 10 a 20 mil"
4212908;"SC";"Pinhalzinho";3;1,35;"De 10 a 20 mil"
4314506;"RS";"Pinheiro Machado";5;2,4;"De 10 a 20 mil"
2924652;"BA";"Pintadas";15;6,28;"De 10 a 20 mil"
2208205;"PI";"Pio IX";39;10,46;"De 10 a 20 mil"
2310902;"CE";"Piquet Carneiro";18;6,77;"De 10 a 20 mil"
3538501;"SP";"Piquete";3;1,58;"De 10 a 20 mil"
3150802;"MG";"Piranga";6;1,77;"De 10 a 20 mil"
3539004;"SP";"Pirangi";5;3,05;"De 10 a 20 mil"
5217203;"GO";"Piranhas";3;1,61;"De 10 a 20 mil"
2108801;"MA";"Pirapemas";100;22,88;"De 10 a 20 mil"
3151107;"MG";"Pirapetinga";7;3,95;"De 10 a 20 mil"
3539103;"SP";"Pirapora do Bom Jesus";13;3,8;"De 10 a 20 mil"
4314605;"RS";"Piratini";7;1,94;"De 10 a 20 mil"
3539400;"SP";"Piratininga";4;2,01;"De 10 a 20 mil"
3151305;"MG";"Piraúba";1;0,7;"De 10 a 20 mil"
2310951;"CE";"Pires Ferreira";12;5,17;"De 10 a 20 mil"
2924702;"BA";"Piripá";16;7,58;"De 10 a 20 mil"
2511806;"PB";"Pirpirituba";39;17,18;"De 10 a 20 mil"
2511905;"PB";"Pitimbu";88;21,57;"De 10 a 20 mil"
3204203;"ES";"Piúma";15;4,31;"De 10 a 20 mil"
1200385;"AC";"Plácido de Castro";46;10,11;"De 10 a 20 mil"
4119806;"PR";"Planalto";1;0,45;"De 10 a 20 mil"
4314704;"RS";"Planalto";7;3,4;"De 10 a 20 mil"
3151602;"MG";"Planura";2;1,32;"De 10 a 20 mil"
2611200;"PE";"Poção";43;16,73;"De 10 a 20 mil"
2108900;"MA";"Poção de Pedras";67;16,42;"De 10 a 20 mil"
2512002;"PB";"Pocinhos";22;7,12;"De 10 a 20 mil"
2410108;"RN";"Poço Branco";91;26,76;"De 10 a 20 mil"
2707206;"AL";"Poço das Trincheiras";78;20,31;"De 10 a 20 mil"
3151701;"MG";"Poço Fundo";6;2,46;"De 10 a 20 mil"
3540002;"SP";"Pompéia";4;1,16;"De 10 a 20 mil"
5217708;"GO";"Pontalina";11;3,99;"De 10 a 20 mil"
4213401;"SC";"Ponte Serrada";6;2,82;"De 10 a 20 mil"
3152170;"MG";"Ponto dos Volantes";36;12,33;"De 10 a 20 mil"
2925253;"BA";"Ponto Novo";47;13,31;"De 10 a 20 mil"
2311009;"CE";"Poranga";34;12,14;"De 10 a 20 mil"
3304102;"RJ";"Porciúncula";11;3,77;"De 10 a 20 mil"
4120002;"PR";"Porecatu";3;1,18;"De 10 a 20 mil"
2311108;"CE";"Porteiras";34;11,33;"De 10 a 20 mil"
2208502;"PI";"Porto";91;33,83;"De 10 a 20 mil"
1200807;"AC";"Porto Acre";54;13,17;"De 10 a 20 mil"
5106778;"MT";"Porto Alegre do Norte";8;3,43;"De 10 a 20 mil"
4213500;"SC";"Porto Belo";3;0,95;"De 10 a 20 mil"
5106828;"MT";"Porto Esperidião";2;0,83;"De 10 a 20 mil"
3152303;"MG";"Porto Firme";2;0,96;"De 10 a 20 mil"
1600535;"AP";"Porto Grande";39;8,04;"De 10 a 20 mil"
5006903;"MS";"Porto Murtinho";10;2,99;"De 10 a 20 mil"
3304110;"RJ";"Porto Real";9;2,9;"De 10 a 20 mil"
2707503;"AL";"Porto Real do Colégio";104;24,07;"De 10 a 20 mil"
4315107;"RS";"Porto Xavier";4;2,09;"De 10 a 20 mil"
3152402;"MG";"Poté";31;9,23;"De 10 a 20 mil"
2311207;"CE";"Potengi";26;11,21;"De 10 a 20 mil"
3540754;"SP";"Potim";9;2,72;"De 10 a 20 mil"
3540804;"SP";"Potirendaba";3;1,75;"De 10 a 20 mil"
4213708;"SC";"Pouso Redondo";6;2,45;"De 10 a 20 mil"
5107008;"MT";"Poxoréo";14;3,83;"De 10 a 20 mil"
3540903;"SP";"Pradópolis";12;4,29;"De 10 a 20 mil"
3541208;"SP";"Presidente Bernardes";2;1,18;"De 10 a 20 mil"
2925600;"BA";"Presidente Dutra";18;6,55;"De 10 a 20 mil"
4214003;"SC";"Presidente Getúlio";1;0,4;"De 10 a 20 mil"
2925709;"BA";"Presidente Jânio Quadros";38;12,84;"De 10 a 20 mil"
2109205;"MA";"Presidente Juscelino";83;26,1;"De 10 a 20 mil"
3204302;"ES";"Presidente Kennedy";8;4,35;"De 10 a 20 mil"
3153400;"MG";"Presidente Olegário";2;0,57;"De 10 a 20 mil"
2109270;"MA";"Presidente Sarney";100;20,7;"De 10 a 20 mil"
2109304;"MA";"Presidente Vargas";68;23,94;"De 10 a 20 mil"
1506104;"PA";"Primavera";46;20,72;"De 10 a 20 mil"
2611408;"PE";"Primavera";65;22,41;"De 10 a 20 mil"
2109403;"MA";"Primeira Cruz";110;27,16;"De 10 a 20 mil"
4120507;"PR";"Primeiro de Maio";1;0,53;"De 10 a 20 mil"
2512408;"PB";"Puxinanã";16;6,13;"De 10 a 20 mil"
3541703;"SP";"Quatá";NA;NA;"De 10 a 20 mil"
1506112;"PA";"Quatipuru";85;26,65;"De 10 a 20 mil"
3304128;"RJ";"Quatis";5;2,07;"De 10 a 20 mil"
4120804;"PR";"Quatro Barras";7;1,88;"De 10 a 20 mil"
2707602;"AL";"Quebrangulo";29;11,42;"De 10 a 20 mil"
3541901;"SP";"Queluz";3;1,33;"De 10 a 20 mil"
5107065;"MT";"Querência";32;11,07;"De 10 a 20 mil"
4121000;"PR";"Querência do Norte";3;1,42;"De 10 a 20 mil"
4214201;"SC";"Quilombo";4;2,25;"De 10 a 20 mil"
4121208;"PR";"Quitandinha";5;1,63;"De 10 a 20 mil"
2311264;"CE";"Quiterianópolis";52;12,65;"De 10 a 20 mil"
2311355;"CE";"Quixelô";24;8,39;"De 10 a 20 mil"
2311504;"CE";"Quixeré";34;9,07;"De 10 a 20 mil"
3153905;"MG";"Raposos";5;1,88;"De 10 a 20 mil"
4121406;"PR";"Realeza";6;2,31;"De 10 a 20 mil"
4121505;"PR";"Rebouças";5;1,92;"De 10 a 20 mil"
3154101;"MG";"Recreio";3;1,9;"De 10 a 20 mil"
4315404;"RS";"Redentora";19;7,95;"De 10 a 20 mil"
2208809;"PI";"Regeneração";52;14,9;"De 10 a 20 mil"
3542404;"SP";"Regente Feijó";4;1,27;"De 10 a 20 mil"
2512705;"PB";"Remígio";34;9,91;"De 10 a 20 mil"
2311702;"CE";"Reriutaba";43;10,07;"De 10 a 20 mil"
3154200;"MG";"Resende Costa";3;1,86;"De 10 a 20 mil"
3154309;"MG";"Resplendor";10;3,13;"De 10 a 20 mil"
4315503;"RS";"Restinga Seca";6;2,36;"De 10 a 20 mil"
2926103;"BA";"Retirolândia";18;7,59;"De 10 a 20 mil"
2805802;"SE";"Riachão do Dantas";85;17,86;"De 10 a 20 mil"
2611705;"PE";"Riacho das Almas";46;12,07;"De 10 a 20 mil"
5218607;"GO";"Rialma";1;0,57;"De 10 a 20 mil"
2926509;"BA";"Ribeira do Amparo";68;17,53;"De 10 a 20 mil"
3542909;"SP";"Ribeirão Bonito";5;2,53;"De 10 a 20 mil"
3543006;"SP";"Ribeirão Branco";10;2,22;"De 10 a 20 mil"
4121802;"PR";"Ribeirão Claro";2;1,16;"De 10 a 20 mil"
4121901;"PR";"Ribeirão do Pinhal";1;0,39;"De 10 a 20 mil"
2806008;"SE";"Ribeirópolis";27;8,65;"De 10 a 20 mil"
3543709;"SP";"Rincão";7;3,52;"De 10 a 20 mil"
4122008;"PR";"Rio Azul";8;3,04;"De 10 a 20 mil"
3204351;"ES";"Rio Bananal";12;4,14;"De 10 a 20 mil"
4122156;"PR";"Rio Bonito do Iguaçu";4;1,11;"De 10 a 20 mil"
3154903;"MG";"Rio Casca";3;1,14;"De 10 a 20 mil"
3304409;"RJ";"Rio Claro";8;2,58;"De 10 a 20 mil"
2926707;"BA";"Rio de Contas";9;4,33;"De 10 a 20 mil"
2926806;"BA";"Rio do Antônio";21;7;"De 10 a 20 mil"
2408953;"RN";"Rio do Fogo";54;22,22;"De 10 a 20 mil"
2926905;"BA";"Rio do Pires";25;11,01;"De 10 a 20 mil"
4214706;"SC";"Rio dos Cedros";NA;NA;"De 10 a 20 mil"
1506161;"PA";"Rio Maria";30;8,5;"De 10 a 20 mil"
3204401;"ES";"Rio Novo do Sul";11;6,59;"De 10 a 20 mil"
3155504;"MG";"Rio Paranaíba";2;1;"De 10 a 20 mil"
3155702;"MG";"Rio Piracicaba";4;1,58;"De 10 a 20 mil"
3155801;"MG";"Rio Pomba";6;2,28;"De 10 a 20 mil"
5007406;"MS";"Rio Verde de Mato Grosso";7;2,22;"De 10 a 20 mil"
3156007;"MG";"Rio Vermelho";25;7,16;"De 10 a 20 mil"
3544202;"SP";"Riolândia";1;0,62;"De 10 a 20 mil"
4315800;"RS";"Roca Sales";NA;NA;"De 10 a 20 mil"
4215109;"SC";"Rodeio";4;2,65;"De 10 a 20 mil"
1200427;"AC";"Rodrigues Alves";98;21,78;"De 10 a 20 mil"
4316006;"RS";"Rolante";7;2,22;"De 10 a 20 mil"
4122503;"PR";"Roncador";3;1,59;"De 10 a 20 mil"
4316105;"RS";"Ronda Alta";4;2,25;"De 10 a 20 mil"
3544251;"SP";"Rosana";9;2,13;"De 10 a 20 mil"
5107701;"MT";"Rosário Oeste";22;6,13;"De 10 a 20 mil"
5218904;"GO";"Rubiataba";2;0,57;"De 10 a 20 mil"
3156809;"MG";"Sabinópolis";10;3,3;"De 10 a 20 mil"
2311900;"CE";"Saboeiro";24;7,55;"De 10 a 20 mil"
2612000;"PE";"Sairé";19;8,64;"De 10 a 20 mil"
3544905;"SP";"Sales Oliveira";NA;NA;"De 10 a 20 mil"
3545001;"SP";"Salesópolis";5;1,64;"De 10 a 20 mil"
2806206;"SE";"Salgado";78;15,54;"De 10 a 20 mil"
2513109;"PB";"Salgado de São Félix";55;23,5;"De 10 a 20 mil"
2927309;"BA";"Salinas da Margarida";30;12,24;"De 10 a 20 mil"
2311959;"CE";"Salitre";49;12,93;"De 10 a 20 mil"
2612307;"PE";"Saloá";55;18,15;"De 10 a 20 mil"
4316451;"RS";"Salto do Jacuí";11;5,02;"De 10 a 20 mil"
4123006;"PR";"Salto do Lontra";7;2,99;"De 10 a 20 mil"
4316600;"RS";"Sananduva";2;0,9;"De 10 a 20 mil"
4215455;"SC";"Sangão";10;4,9;"De 10 a 20 mil"
3545605;"SP";"Santa Adélia";4;1,67;"De 10 a 20 mil"
2927507;"BA";"Santa Bárbara";70;16,17;"De 10 a 20 mil"
1506351;"PA";"Santa Bárbara do Pará";36;9,02;"De 10 a 20 mil"
3546009;"SP";"Santa Branca";2;0,93;"De 10 a 20 mil"
2927606;"BA";"Santa Brígida";64;18,66;"De 10 a 20 mil"
4215505;"SC";"Santa Cecília";6;1,82;"De 10 a 20 mil"
2612455;"PE";"Santa Cruz";76;24,36;"De 10 a 20 mil"
2612471;"PE";"Santa Cruz da Baixa Verde";15;6,76;"De 10 a 20 mil"
4123402;"PR";"Santa Fé";4;2,44;"De 10 a 20 mil"
2612554;"PE";"Santa Filomena";60;19,74;"De 10 a 20 mil"
2927903;"BA";"Santa Inês";30;12,77;"De 10 a 20 mil"
1303601;"AM";"Santa Isabel do Rio Negro";218;38,58;"De 10 a 20 mil"
4123808;"PR";"Santa Izabel do Oeste";4;1,74;"De 10 a 20 mil"
3157708;"MG";"Santa Juliana";8;3,81;"De 10 a 20 mil"
3204500;"ES";"Santa Leopoldina";8;3,43;"De 10 a 20 mil"
2513406;"PB";"Santa Luzia";24;10,67;"De 10 a 20 mil"
2928059;"BA";"Santa Luzia";67;22,56;"De 10 a 20 mil"
2806305;"SE";"Santa Luzia do Itanhy";58;17,26;"De 10 a 20 mil"
1506559;"PA";"Santa Luzia do Pará";131;27,35;"De 10 a 20 mil"
3157906;"MG";"Santa Margarida";9;2,9;"De 10 a 20 mil"
1506583;"PA";"Santa Maria das Barreiras";62;16,36;"De 10 a 20 mil"
3158003;"MG";"Santa Maria de Itabira";2;1,06;"De 10 a 20 mil"
2612703;"PE";"Santa Maria do Cambucá";29;9,97;"De 10 a 20 mil"
4123857;"PR";"Santa Maria do Oeste";9;3,67;"De 10 a 20 mil"
3158201;"MG";"Santa Maria do Suaçuí";10;3,02;"De 10 a 20 mil"
3304607;"RJ";"Santa Maria Madalena";8;3,92;"De 10 a 20 mil"
4123907;"PR";"Santa Mariana";9;4,76;"De 10 a 20 mil"
4124020;"PR";"Santa Tereza do Oeste";6;2,97;"De 10 a 20 mil"
2612802;"PE";"Santa Terezinha";31;12,81;"De 10 a 20 mil"
5219704;"GO";"Santa Terezinha de Goiás";3;1,55;"De 10 a 20 mil"
3159803;"MG";"Santa Vitória";4;1,6;"De 10 a 20 mil"
2312106;"CE";"Santana do Cariri";38;8,33;"De 10 a 20 mil"
2110237;"MA";"Santana do Maranhão";75;21,37;"De 10 a 20 mil"
2411403;"RN";"Santana do Matos";24;10,67;"De 10 a 20 mil"
2708105;"AL";"Santana do Mundaú";59;21,45;"De 10 a 20 mil"
4215703;"SC";"Santo Amaro da Imperatriz";3;0,9;"De 10 a 20 mil"
2806602;"SE";"Santo Amaro das Brotas";23;8,71;"De 10 a 20 mil"
2110278;"MA";"Santo Amaro do Maranhão";46;10,72;"De 10 a 20 mil"
4317707;"RS";"Santo Antônio das Missões";10;5,05;"De 10 a 20 mil"
3159902;"MG";"Santo Antônio do Amparo";9;2,88;"De 10 a 20 mil"
3160306;"MG";"Santo Antônio do Jacinto";18;7,59;"De 10 a 20 mil"
5107800;"MT";"Santo Antônio do Leverger";32;8,91;"De 10 a 20 mil"
4124400;"PR";"Santo Antônio do Sudoeste";17;3,83;"De 10 a 20 mil"
2110302;"MA";"Santo Antônio dos Lopes";47;14,11;"De 10 a 20 mil"
4317806;"RS";"Santo Augusto";2;0,9;"De 10 a 20 mil"
4317905;"RS";"Santo Cristo";2;0,92;"De 10 a 20 mil"
2110401;"MA";"São Benedito do Rio Preto";147;29,64;"De 10 a 20 mil"
2612901;"PE";"São Benedito do Sul";75;22,06;"De 10 a 20 mil"
3548609;"SP";"São Bento do Sapucaí";2;1,14;"De 10 a 20 mil"
1507102;"PA";"São Caetano de Odivelas";60;14,93;"De 10 a 20 mil"
4216008;"SC";"São Carlos";5;3,65;"De 10 a 20 mil"
2806800;"SE";"São Domingos";18;8,14;"De 10 a 20 mil"
5219803;"GO";"São Domingos";8;3,42;"De 10 a 20 mil"
3161007;"MG";"São Domingos do Prata";3;1,14;"De 10 a 20 mil"
2929008;"BA";"São Félix";22;8,24;"De 10 a 20 mil"
5107859;"MT";"São Félix do Araguaia";17;7,42;"De 10 a 20 mil"
2929057;"BA";"São Félix do Coribe";12;4,21;"De 10 a 20 mil"
4318101;"RS";"São Francisco de Assis";6;2,07;"De 10 a 20 mil"
2110856;"MA";"São Francisco do Brejão";42;14,79;"De 10 a 20 mil"
1101492;"RO";"São Francisco do Guaporé";10;2,95;"De 10 a 20 mil"
2110906;"MA";"São Francisco do Maranhão";78;27,76;"De 10 a 20 mil"
1507409;"PA";"São Francisco do Pará";44;14,1;"De 10 a 20 mil"
2929255;"BA";"São Gabriel";30;6,94;"De 10 a 20 mil"
3161502;"MG";"São Geraldo";1;0,68;"De 10 a 20 mil"
3161809;"MG";"São Gonçalo do Pará";2;1,3;"De 10 a 20 mil"
4124707;"PR";"São Jerônimo da Serra";12;5,19;"De 10 a 20 mil"
4124806;"PR";"São João";NA;NA;"De 10 a 20 mil"
2111003;"MA";"São João Batista";53;11,02;"De 10 a 20 mil"
5220009;"GO";"São João d'Aliança";10;4,52;"De 10 a 20 mil"
3162450;"MG";"São João das Missões";60;18,18;"De 10 a 20 mil"
1507508;"PA";"São João do Araguaia";65;20,97;"De 10 a 20 mil"
2111029;"MA";"São João do Carú";86;22,22;"De 10 a 20 mil"
4125001;"PR";"São João do Ivaí";4;2,42;"De 10 a 20 mil"
3162559;"MG";"São João do Manhuaçu";8;3,76;"De 10 a 20 mil"
2111052;"MA";"São João do Paraíso";56;22,67;"De 10 a 20 mil"
2210003;"PI";"São João do Piauí";75;19,23;"De 10 a 20 mil"
2500700;"PB";"São João do Rio do Peixe";27;9,03;"De 10 a 20 mil"
2111078;"MA";"São João do Soter";125;26,32;"De 10 a 20 mil"
4125100;"PR";"São João do Triunfo";4;1,48;"De 10 a 20 mil"
3162807;"MG";"São João Evangelista";9;2,86;"De 10 a 20 mil"
2613404;"PE";"São José da Coroa Grande";90;20,79;"De 10 a 20 mil"
3162955;"MG";"São José da Lapa";8;1,86;"De 10 a 20 mil"
2514503;"PB";"São José de Piranhas";32;8,12;"De 10 a 20 mil"
3204807;"ES";"São José do Calçado";3;1,94;"De 10 a 20 mil"
2412302;"RN";"São José do Campestre";38;14,56;"De 10 a 20 mil"
4216701;"SC";"São José do Cedro";2;0,85;"De 10 a 20 mil"
2929370;"BA";"São José do Jacuípe";23;12,04;"De 10 a 20 mil"
5107305;"MT";"São José do Rio Claro";12;3,12;"De 10 a 20 mil"
5107107;"MT";"São José dos Quatro Marcos";6;1,79;"De 10 a 20 mil"
3549953;"SP";"São Lourenço da Serra";3;1,05;"De 10 a 20 mil"
4217006;"SC";"São Ludgero";7;4,09;"De 10 a 20 mil"
2312601;"CE";"São Luís do Curu";43;16,04;"De 10 a 20 mil"
3550001;"SP";"São Luís do Paraitinga";3;1,73;"De 10 a 20 mil"
2929404;"BA";"São Miguel das Matas";5;2,51;"De 10 a 20 mil"
2210409;"PI";"São Miguel do Tapuio";71;18,73;"De 10 a 20 mil"
1720200;"TO";"São Miguel do Tocantins";42;16,54;"De 10 a 20 mil"
2412609;"RN";"São Paulo do Potengi";57;17,54;"De 10 a 20 mil"
2111532;"MA";"São Pedro da Água Branca";37;13,07;"De 10 a 20 mil"
4125803;"PR";"São Pedro do Ivaí";3;1,9;"De 10 a 20 mil"
2210508;"PI";"São Pedro do Piauí";76;23,82;"De 10 a 20 mil"
4319406;"RS";"São Pedro do Sul";6;2,42;"De 10 a 20 mil"
2111607;"MA";"São Raimundo das Mangabeiras";18;4,2;"De 10 a 20 mil"
3164209;"MG";"São Romão";6;2,64;"De 10 a 20 mil"
3204955;"ES";"São Roque do Canaã";4;2,13;"De 10 a 20 mil"
3550803;"SP";"São Sebastião da Grama";4;1,86;"De 10 a 20 mil"
2515104;"PB";"São Sebastião de Lagoa de Roça";15;6,98;"De 10 a 20 mil"
3164506;"MG";"São Sebastião do Maranhão";9;3,49;"De 10 a 20 mil"
1303957;"AM";"São Sebastião do Uatumã";37;11,53;"De 10 a 20 mil"
3550902;"SP";"São Simão";8;3,25;"De 10 a 20 mil"
5220405;"GO";"São Simão";2;0,74;"De 10 a 20 mil"
3165008;"MG";"São Tiago";6;3,16;"De 10 a 20 mil"
2412906;"RN";"São Tomé";37;18,41;"De 10 a 20 mil"
2613800;"PE";"São Vicente Ferrer";61;16,62;"De 10 a 20 mil"
2929602;"BA";"Sapeaçu";19;5,92;"De 10 a 20 mil"
5107875;"MT";"Sapezal";5;1,35;"De 10 a 20 mil"
3305406;"RJ";"Sapucaia";17;5,31;"De 10 a 20 mil"
2929701;"BA";"Sátiro Dias";41;8,8;"De 10 a 20 mil"
2708907;"AL";"Satuba";56;14,97;"De 10 a 20 mil"
2111722;"MA";"Satubinha";37;10,66;"De 10 a 20 mil"
2929750;"BA";"Saubara";14;7,41;"De 10 a 20 mil"
2929800;"BA";"Saúde";24;12,24;"De 10 a 20 mil"
4217402;"SC";"Schroeder";2;0,73;"De 10 a 20 mil"
4217501;"SC";"Seara";7;2,57;"De 10 a 20 mil"
2930006;"BA";"Sebastião Laranjeiras";9;4,48;"De 10 a 20 mil"
4320206;"RS";"Seberi";6;3,33;"De 10 a 20 mil"
2111748;"MA";"Senador Alexandre Costa";75;30,12;"De 10 a 20 mil"
1507805;"PA";"Senador José Porfírio";42;11,93;"De 10 a 20 mil"
2111763;"MA";"Senador La Rocque";111;25,58;"De 10 a 20 mil"
2708956;"AL";"Senador Rui Palmeira";89;27,38;"De 10 a 20 mil"
4126306;"PR";"Sengés";5;1,19;"De 10 a 20 mil"
3166204;"MG";"Senhora dos Remédios";3;1,78;"De 10 a 20 mil"
4320404;"RS";"Serafina Corrêa";1;0,45;"De 10 a 20 mil"
2515401;"PB";"Seridó";14;6,25;"De 10 a 20 mil"
1101500;"RO";"Seringueiras";2;0,78;"De 10 a 20 mil"
3551405;"SP";"Serra Azul";7;4,22;"De 10 a 20 mil"
2515500;"PB";"Serra Branca";11;5,24;"De 10 a 20 mil"
2413359;"RN";"Serra do Mel";29;13,36;"De 10 a 20 mil"
3166808;"MG";"Serra do Salitre";5;2,5;"De 10 a 20 mil"
2930303;"BA";"Serra Dourada";34;8,85;"De 10 a 20 mil"
2930402;"BA";"Serra Preta";57;17,98;"De 10 a 20 mil"
2111789;"MA";"Serrano do Maranhão";109;36,95;"De 10 a 20 mil"
2614006;"PE";"Serrita";53;12,18;"De 10 a 20 mil"
2930600;"BA";"Serrolândia";32;12,03;"De 10 a 20 mil"
4126504;"PR";"Sertanópolis";6;2,5;"De 10 a 20 mil"
3551801;"SP";"Sete Barras";11;4,6;"De 10 a 20 mil"
5007703;"MS";"Sete Quedas";9;4,37;"De 10 a 20 mil"
3165552;"MG";"Setubinha";27;8,88;"De 10 a 20 mil"
3551900;"SP";"Severínia";12;4,44;"De 10 a 20 mil"
4217600;"SC";"Siderópolis";7;3,17;"De 10 a 20 mil"
5220603;"GO";"Silvânia";4;1,18;"De 10 a 20 mil"
2210706;"PI";"Simões";45;14,33;"De 10 a 20 mil"
3167608;"MG";"Simonésia";12;3,47;"De 10 a 20 mil"
2210805;"PI";"Simplício Mendes";36;15,52;"De 10 a 20 mil"
4320677;"RS";"Sinimbu";5;3,42;"De 10 a 20 mil"
4126603;"PR";"Siqueira Campos";6;1,79;"De 10 a 20 mil"
2930758;"BA";"Sítio do Mato";38;13,33;"De 10 a 20 mil"
2930766;"BA";"Sítio do Quinto";18;6,06;"De 10 a 20 mil"
2111805;"MA";"Sítio Novo";84;19;"De 10 a 20 mil"
4320701;"RS";"Sobradinho";4;1,69;"De 10 a 20 mil"
2516102;"PB";"Soledade";15;6,05;"De 10 a 20 mil"
2313005;"CE";"Solonópole";40;12,66;"De 10 a 20 mil"
5007935;"MS";"Sonora";10;3,42;"De 10 a 20 mil"
2930808;"BA";"Souto Soares";33;7,89;"De 10 a 20 mil"
2111904;"MA";"Sucupira do Norte";45;20,93;"De 10 a 20 mil"
2516300;"PB";"Sumé";37;12,42;"De 10 a 20 mil"
3305703;"RJ";"Sumidouro";5;2,3;"De 10 a 20 mil"
3552601;"SP";"Tabapuã";2;1,36;"De 10 a 20 mil"
3552700;"SP";"Tabatinga";14;6,57;"De 10 a 20 mil"
2930907;"BA";"Tabocas do Brejo Velho";16;6,58;"De 10 a 20 mil"
2614709;"PE";"Tacaimbó";37;14,4;"De 10 a 20 mil"
5007950;"MS";"Tacuru";9;3,6;"De 10 a 20 mil"
3553005;"SP";"Taguaí";4;1,93;"De 10 a 20 mil"
1720903;"TO";"Taguatinga";29;7,82;"De 10 a 20 mil"
4217808;"SC";"Taió";2;0,7;"De 10 a 20 mil"
2413904;"RN";"Taipu";75;28,74;"De 10 a 20 mil"
4126678;"PR";"Tamarana";18;7,11;"De 10 a 20 mil"
2414001;"RN";"Tangará";17;6,56;"De 10 a 20 mil"
2931053;"BA";"Tanque Novo";23;6,39;"De 10 a 20 mil"
1304104;"AM";"Tapauá";170;30,91;"De 10 a 20 mil"
4126801;"PR";"Tapejara";3;1,14;"De 10 a 20 mil"
4320909;"RS";"Tapejara";4;1,44;"De 10 a 20 mil"
4321006;"RS";"Tapera";2;1,34;"De 10 a 20 mil"
2516508;"PB";"Taperoá";36;12,33;"De 10 a 20 mil"
2931202;"BA";"Taperoá";111;25,64;"De 10 a 20 mil"
4321105;"RS";"Tapes";6;1,94;"De 10 a 20 mil"
2931301;"BA";"Tapiramutá";33;9,04;"De 10 a 20 mil"
3553609;"SP";"Tapiratiba";3;1,44;"De 10 a 20 mil"
5108006;"MT";"Tapurah";7;3,17;"De 10 a 20 mil"
2709103;"AL";"Taquarana";68;16,71;"De 10 a 20 mil"
1600709;"AP";"Tartarugalzinho";48;13,95;"De 10 a 20 mil"
3553955;"SP";"Tarumã";5;2,4;"De 10 a 20 mil"
3168408;"MG";"Tarumirim";9;3,18;"De 10 a 20 mil"
2516607;"PB";"Tavares";37;14,68;"De 10 a 20 mil"
2516706;"PB";"Teixeira";33;12,13;"De 10 a 20 mil"
4127007;"PR";"Teixeira Soares";5;2,22;"De 10 a 20 mil"
3168507;"MG";"Teixeiras";4;2,11;"De 10 a 20 mil"
2313351;"CE";"Tejuçuoca";42;10,27;"De 10 a 20 mil"
4321402;"RS";"Tenente Portela";3;1,27;"De 10 a 20 mil"
2931608;"BA";"Teolândia";60;18,29;"De 10 a 20 mil"
5008008;"MS";"Terenos";18;5,19;"De 10 a 20 mil"
1507961;"PA";"Terra Alta";26;10,4;"De 10 a 20 mil"
4127205;"PR";"Terra Boa";1;0,43;"De 10 a 20 mil"
2931707;"BA";"Terra Nova";22;8,8;"De 10 a 20 mil"
5108055;"MT";"Terra Nova do Norte";9;3,56;"De 10 a 20 mil"
4127304;"PR";"Terra Rica";3;1,2;"De 10 a 20 mil"
4127403;"PR";"Terra Roxa";7;2,38;"De 10 a 20 mil"
1507979;"PA";"Terra Santa";31;7,16;"De 10 a 20 mil"
1101609;"RO";"Theobroma";11;5,05;"De 10 a 20 mil"
4127502;"PR";"Tibagi";4;0,95;"De 10 a 20 mil"
2414209;"RN";"Tibau do Sul";46;21,3;"De 10 a 20 mil"
4127601;"PR";"Tijucas do Sul";9;3,08;"De 10 a 20 mil"
3169000;"MG";"Tocantins";12;4,67;"De 10 a 20 mil"
2807501;"SE";"Tomar do Geru";40;14,13;"De 10 a 20 mil"
1304237;"AM";"Tonantins";148;29,13;"De 10 a 20 mil"
2615508;"PE";"Tracunhaém";27;11,39;"De 10 a 20 mil"
1508050;"PA";"Trairão";45;11,97;"De 10 a 20 mil"
3305901;"RJ";"Trajano de Moraes";6;3,39;"De 10 a 20 mil"
2931806;"BA";"Tremedal";33;10,25;"De 10 a 20 mil"
4218301;"SC";"Três Barras";10;2,61;"De 10 a 20 mil"
4127858;"PR";"Três Barras do Paraná";7;2,77;"De 10 a 20 mil"
4321667;"RS";"Três Cachoeiras";NA;NA;"De 10 a 20 mil"
2615706;"PE";"Triunfo";15;5,73;"De 10 a 20 mil"
2112233;"MA";"Trizidela do Vale";41;10,07;"De 10 a 20 mil"
3555109;"SP";"Tupi Paulista";4;2,44;"De 10 a 20 mil"
3169703;"MG";"Turmalina";10;2,82;"De 10 a 20 mil"
2313559;"CE";"Tururu";40;13,29;"De 10 a 20 mil"
4127965;"PR";"Turvo";10;3,42;"De 10 a 20 mil"
4218806;"SC";"Turvo";2;1,27;"De 10 a 20 mil"
1304260;"AM";"Uarini";84;21,82;"De 10 a 20 mil"
3170008;"MG";"Ubaí";22;8,63;"De 10 a 20 mil"
2932101;"BA";"Ubaíra";33;8,38;"De 10 a 20 mil"
3170057;"MG";"Ubaporanga";7;3,21;"De 10 a 20 mil"
2932408;"BA";"Uibaí";15;6;"De 10 a 20 mil"
2516904;"PB";"Uiraúna";32;13,11;"De 10 a 20 mil"
2414506;"RN";"Umarizal";28;13,59;"De 10 a 20 mil"
2932457;"BA";"Umburanas";37;10,54;"De 10 a 20 mil"
